Valor GMM TRATADO;;
975.8;;
975.8;;
975.8;;
975.8;;OUTLIERS E VALORES EM FALTA TRATADOS
975.8;;
975.8;;
925.6;;
925.6;;
925.6;;
925.6;;
925.6;;
925.6;;
698.6;;
698.6;;
698.6;;
698.6;;
698.6;;
698.6;;
790.9;;
790.9;;
790.9;;
790.9;;
790.9;;
790.9;;
948.4;;
948.4;;
948.4;;
948.4;;
948.4;;
948.4;;
911.2;;
911.2;;
911.2;;
911.2;;
911.2;;
911.2;;
879.3;;
879.3;;
879.3;;
879.3;;
879.3;;
879.3;;
982.5;;
982.5;;
982.5;;
982.5;;
982.5;;
982.5;;
878.0;;
878.0;;
878.0;;
878.0;;
878.0;;
878.0;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
766.9;;
766.9;;
766.9;;
766.9;;
766.9;;
766.9;;
1025.4;;
1025.4;;
1025.4;;
1025.4;;
1025.4;;
1025.4;;
750.5;;
750.5;;
750.5;;
750.5;;
750.5;;
750.5;;
896.2;;
896.2;;
896.2;;
896.2;;
896.2;;
896.2;;
782.6;;
782.6;;
782.6;;
782.6;;
782.6;;
782.6;;
1021.7;;
1021.7;;
1021.7;;
1021.7;;
1021.7;;
1021.7;;
1034.9;;
1034.9;;
1034.9;;
1034.9;;
1034.9;;
1034.9;;
761.0;;
761.0;;
761.0;;
761.0;;
761.0;;
761.0;;
920.8;;
920.8;;
920.8;;
920.8;;
920.8;;
920.8;;
780.8;;
780.8;;
780.8;;
780.8;;
780.8;;
780.8;;
891.7;;
891.7;;
891.7;;
891.7;;
891.7;;
891.7;;
801.3;;
801.3;;
801.3;;
801.3;;
801.3;;
801.3;;
834.4;;
834.4;;
834.4;;
834.4;;
834.4;;
834.4;;
894.4;;
894.4;;
894.4;;
894.4;;
894.4;;
894.4;;
1279.5;;
1279.5;;
1279.5;;
1279.5;;
1279.5;;
1279.5;;
832.4;;
832.4;;
832.4;;
832.4;;
832.4;;
832.4;;
857.9;;
857.9;;
857.9;;
857.9;;
857.9;;
857.9;;
925.3;;
925.3;;
925.3;;
925.3;;
925.3;;
925.3;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
829.2;;
829.2;;
829.2;;
829.2;;
829.2;;
829.2;;
789.9;;
789.9;;
789.9;;
789.9;;
789.9;;
789.9;;
770.4;;
770.4;;
770.4;;
770.4;;
770.4;;
770.4;;
748.2;;
748.2;;
748.2;;
748.2;;
748.2;;
748.2;;
744.6;;
744.6;;
744.6;;
744.6;;
744.6;;
744.6;;
838.3;;
838.3;;
838.3;;
838.3;;
838.3;;
838.3;;
829.2;;
829.2;;
829.2;;
829.2;;
829.2;;
829.2;;
962.9;;
962.9;;
962.9;;
962.9;;
962.9;;
962.9;;
1114.4;;
1114.4;;
1114.4;;
1114.4;;
1114.4;;
1114.4;;
855.4;;
855.4;;
855.4;;
855.4;;
855.4;;
855.4;;
1118.9;;
1118.9;;
1118.9;;
1118.9;;
1118.9;;
1118.9;;
741.5;;
741.5;;
741.5;;
741.5;;
741.5;;
741.5;;
790.3;;
790.3;;
790.3;;
790.3;;
790.3;;
790.3;;
772.5;;
772.5;;
772.5;;
772.5;;
772.5;;
772.5;;
1056.7;;
1056.7;;
1056.7;;
1056.7;;
1056.7;;
1056.7;;
912.5;;
912.5;;
912.5;;
912.5;;
912.5;;
912.5;;
978.3;;
978.3;;
978.3;;
978.3;;
978.3;;
978.3;;
729.7;;
729.7;;
729.7;;
729.7;;
729.7;;
729.7;;
980.7;;
980.7;;
980.7;;
980.7;;
980.7;;
980.7;;
826.7;;
826.7;;
826.7;;
826.7;;
826.7;;
826.7;;
916.3;;
916.3;;
916.3;;
916.3;;
916.3;;
916.3;;
713.3;;
713.3;;
713.3;;
713.3;;
713.3;;
713.3;;
983.4;;
983.4;;
983.4;;
983.4;;
983.4;;
983.4;;
851.0;;
851.0;;
851.0;;
851.0;;
851.0;;
851.0;;
729.8;;
729.8;;
729.8;;
729.8;;
729.8;;
729.8;;
836.1;;
836.1;;
836.1;;
836.1;;
836.1;;
836.1;;
901.4;;
901.4;;
901.4;;
901.4;;
901.4;;
901.4;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
1138.9;;
1138.9;;
1138.9;;
1138.9;;
1138.9;;
1138.9;;
882.9;;
882.9;;
882.9;;
882.9;;
882.9;;
882.9;;
846.2;;
846.2;;
846.2;;
846.2;;
846.2;;
846.2;;
1209.7;;
1209.7;;
1209.7;;
1209.7;;
1209.7;;
1209.7;;
965.1;;
965.1;;
965.1;;
965.1;;
965.1;;
965.1;;
740.8;;
740.8;;
740.8;;
740.8;;
740.8;;
740.8;;
843.1;;
843.1;;
843.1;;
843.1;;
843.1;;
843.1;;
928.0;;
928.0;;
928.0;;
928.0;;
928.0;;
928.0;;
1161.2;;
1161.2;;
1161.2;;
1161.2;;
1161.2;;
1161.2;;
906.7;;
906.7;;
906.7;;
906.7;;
906.7;;
906.7;;
885.9;;
885.9;;
885.9;;
885.9;;
885.9;;
885.9;;
734.8;;
734.8;;
734.8;;
734.8;;
734.8;;
734.8;;
790.7;;
790.7;;
790.7;;
790.7;;
790.7;;
790.7;;
775.0;;
775.0;;
775.0;;
775.0;;
775.0;;
775.0;;
805.1;;
805.1;;
805.1;;
805.1;;
805.1;;
805.1;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
1498.3;;
698.3;;
698.3;;
698.3;;
698.3;;
698.3;;
698.3;;
730.9;;
730.9;;
730.9;;
730.9;;
730.9;;
730.9;;
863.0;;
863.0;;
863.0;;
863.0;;
863.0;;
863.0;;
837.9;;
837.9;;
837.9;;
837.9;;
837.9;;
837.9;;
731.5;;
731.5;;
731.5;;
731.5;;
731.5;;
731.5;;
1066.0;;
1066.0;;
1066.0;;
1066.0;;
1066.0;;
1066.0;;
931.6;;
931.6;;
931.6;;
931.6;;
931.6;;
931.6;;
1118.3;;
1118.3;;
1118.3;;
1118.3;;
1118.3;;
1118.3;;
989.1;;
989.1;;
989.1;;
989.1;;
989.1;;
989.1;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
933.0;;
858.0;;
858.0;;
858.0;;
858.0;;
858.0;;
858.0;;
742.8;;
742.8;;
742.8;;
742.8;;
742.8;;
742.8;;
809.4;;
809.4;;
809.4;;
809.4;;
809.4;;
809.4;;
835.0;;
835.0;;
835.0;;
835.0;;
835.0;;
835.0;;
1048.7;;
1048.7;;
1048.7;;
1048.7;;
1048.7;;
1048.7;;
886.0;;
886.0;;
886.0;;
886.0;;
886.0;;
886.0;;
803.3;;
803.3;;
803.3;;
803.3;;
803.3;;
803.3;;
1073.1;;
1073.1;;
1073.1;;
1073.1;;
1073.1;;
1073.1;;
860.0;;
860.0;;
860.0;;
860.0;;
860.0;;
860.0;;
1020.1;;
1020.1;;
1020.1;;
1020.1;;
1020.1;;
1020.1;;
728.1;;
728.1;;
728.1;;
728.1;;
728.1;;
728.1;;
1058.9;;
1058.9;;
1058.9;;
1058.9;;
1058.9;;
1058.9;;
711.7;;
711.7;;
711.7;;
711.7;;
711.7;;
711.7;;
925.4;;
925.4;;
925.4;;
925.4;;
925.4;;
925.4;;
805.6;;
805.6;;
805.6;;
805.6;;
805.6;;
805.6;;
1073.8;;
1073.8;;
1073.8;;
1073.8;;
1073.8;;
1073.8;;
868.4;;
868.4;;
868.4;;
868.4;;
868.4;;
868.4;;
801.9;;
801.9;;
801.9;;
801.9;;
