Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor GMM
2012;Estremoz;0.07;0.035;0.063;0.0;0.944;0.0;0.502;0.266;860.0
2012;Fafe;0.0;0.0;0.314;0.0;0.976;0.321;1.0;0.067;728.1
2012;Felgueiras;0.167;0.0;0.091;0.0;0.976;0.753;0.712;0.043;711.7
2012;Ferreira do Alentejo;0.895;0.0;0.265;0.115;1.0;0.348;0.332;0.365;925.4
2012;Ferreira do Zêzere;0.314;0.0;0.188;0.0;1.0;0.15;0.068;0.184;805.6
2012;Figueira de Castelo Rodrigo;0.063;0.0;0.0;0.0;1.0;0.233;0.226;0.279;868.4
2012;Figueiró dos Vinhos;0.199;0.334;0.021;0.0;0.314;0.0;0.174;0.179;801.9
2012;Fornos de Algodres;0.286;0.0;0.0;0.0;0.523;1.0;0.115;0.099;749.0
2012;Freixo de Espada à Cinta;0.324;0.324;0.324;0.0;0.324;0.324;0.028;0.0;683.5
2012;Fronteira;0.338;0.338;0.338;0.397;0.338;0.338;0.082;0.227;834.2
2012;Fundão;0.167;0.0;0.07;0.0;0.446;0.171;0.369;0.175;799.8
2012;Gavião;0.331;0.331;0.331;0.0;0.331;0.331;0.084;0.08;736.4
2012;Góis;0.328;0.328;0.328;0.328;0.328;0.328;0.074;0.036;707.3
2012;Golegã;0.334;0.0;0.0;0.0;0.425;0.0;0.052;0.19;809.8
2012;Gondomar;0.233;0.077;0.045;0.017;0.76;0.92;1.0;0.307;887.4
2012;Gouveia;0.0;0.0;0.331;0.0;1.0;1.0;0.285;0.139;776.0
2012;Grândola;0.523;0.0;0.334;0.0;0.861;0.77;0.262;0.377;933.5
2012;Guarda;0.0;0.0;0.052;0.0;0.871;0.533;0.997;0.325;899.1
2012;Guimarães;0.164;0.0;0.098;0.0;0.857;0.293;1.0;0.211;823.5
2012;Horta;0.913;0.0;0.544;0.0;1.0;0.0;0.452;0.376;933.0
2012;Idanha-a-Nova;0.812;0.0;0.0;0.0;1.0;0.739;0.283;0.116;760.3
2012;Ílhavo;0.188;0.08;0.213;0.0;1.0;0.383;0.714;0.453;983.6
2012;Lagoa;0.47;0.707;0.031;0.063;0.875;1.0;0.518;0.378;934.2
2012;Lagoa [R.A.A.];1.0;1.0;0.15;0.334;1.0;1.0;1.0;0.376;933.0
2012;Lagos;0.805;0.209;0.345;0.0;0.983;1.0;0.73;0.306;886.5
2012;Lajes das Flores;0.345;0.345;0.345;0.345;0.345;0.345;0.155;0.376;933.0
2012;Lajes do Pico;0.547;0.812;0.0;0.0;1.0;0.345;0.09;0.376;933.0
2012;Lamego;0.0;0.059;0.0;0.0;0.805;0.07;0.752;0.221;829.9
2012;Leiria;0.164;0.042;0.129;0.0;0.794;1.0;1.0;0.48;1002.0
2012;Loulé;0.362;0.216;0.443;0.0;1.0;1.0;1.0;0.414;958.2
2012;Lourinhã;0.199;0.195;0.0;0.0;1.0;0.669;0.414;0.222;830.8
2012;Lousã;0.836;0.0;0.0;0.0;1.0;1.0;0.331;0.282;870.5
2012;Lousada;0.314;0.0;0.125;0.0;0.868;0.052;1.0;0.02;696.9
2012;Mação;0.443;0.0;0.0;0.0;1.0;0.0;0.025;0.139;775.7
2012;Macedo de Cavaleiros;0.303;0.181;0.052;0.202;0.777;1.0;0.241;0.126;766.8
2012;Madalena;0.446;0.822;0.286;0.0;0.683;0.0;0.165;0.376;933.0
2012;Mafra;0.091;0.425;0.31;0.0;0.909;1.0;0.667;0.311;889.8
2012;Mangualde;0.369;0.132;0.303;0.115;0.993;1.0;0.373;0.354;918.4
2012;Manteigas;0.0;0.017;0.087;0.0;0.739;0.648;0.034;0.073;731.8
2012;Marco de Canaveses;0.0;0.0;0.049;0.0;1.0;0.362;1.0;0.21;823.0
2012;Marvão;0.328;0.328;0.328;0.328;0.328;0.328;0.075;0.073;731.7
2012;Mealhada;0.596;0.115;0.439;0.0;0.415;0.261;0.141;0.392;943.8
2012;Mêda;0.15;0.443;0.753;0.0;0.777;0.397;0.035;0.148;781.8
2012;Melgaço;0.836;0.561;0.244;0.0;1.0;0.01;0.024;0.079;735.7
2012;Mértola;0.087;0.0;0.188;0.0;0.993;0.038;0.108;0.165;793.1
2012;Mesão Frio;0.0;0.0;0.0;0.15;1.0;0.296;0.176;0.106;754.0
2012;Mira;0.0;0.676;0.038;0.038;0.244;0.854;0.127;0.235;839.4
2012;Miranda do Corvo;0.052;0.366;0.0;0.0;1.0;0.338;0.203;0.188;808.4
2012;Miranda do Douro;0.746;0.314;0.334;0.425;1.0;1.0;0.089;0.197;814.2
2012;Mirandela;0.129;0.463;0.394;0.0;1.0;0.418;0.361;0.236;839.7
