Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor RSI
2015;Marinha Grande;0.0;0.0;0.0;0.0;0.498;0.296;0.516;0.809;799.0
2015;Matosinhos;0.314;0.024;0.143;0.0;0.77;0.484;1.0;0.692;799.0
2015;Moita;0.216;0.0;0.345;0.0;1.0;1.0;1.0;0.406;799.0
2015;Montijo;0.404;0.059;0.063;0.0;0.906;0.92;1.0;0.436;799.0
2015;Moura;0.084;0.174;0.0;0.0;0.613;0.125;1.0;0.271;799.0
2015;Odivelas;0.418;0.0;0.261;0.0;1.0;1.0;1.0;0.317;799.0
2015;Oeiras;0.178;0.0;0.122;0.0;0.812;0.798;1.0;1.0;536.0
2015;Olhão;0.387;0.202;0.091;0.0;0.847;0.216;0.529;0.276;536.0
2015;Ovar;0.007;0.056;0.056;0.101;0.62;0.916;0.892;0.414;536.0
2015;Paços de Ferreira;0.244;0.0;0.073;0.0;0.815;0.0;1.0;0.106;536.0
2015;Palmela;0.314;0.0;0.028;0.0;0.693;0.289;0.531;0.993;536.0
2015;Paredes;0.059;0.0;0.0;0.0;0.801;0.498;1.0;0.184;536.0
2015;Penafiel;0.174;0.0;0.108;0.0;0.073;0.383;1.0;0.253;799.0
2015;Ponta Delgada;0.467;0.902;0.167;0.0;0.868;0.554;1.0;0.602;799.0
2015;Portimão;0.244;0.0;0.286;0.0;0.951;1.0;0.977;0.383;799.0
2015;Porto;0.014;0.031;0.0;0.0;0.307;0.585;1.0;0.957;799.0
2015;Póvoa de Varzim;0.056;0.0;0.0;0.0;0.655;0.592;0.613;0.29;799.0
2015;Ribeira Grande;0.334;0.282;0.01;0.0;1.0;0.0;1.0;0.298;799.0
2015;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.46;1.0;1.0;0.443;799.0
2015;Santarém;0.056;0.0;0.0;0.0;0.725;0.293;0.938;0.466;799.0
2015;Santo Tirso;0.0;0.0;0.0;0.0;0.557;0.293;0.838;0.281;799.0
2015;Seixal;0.174;0.0;0.042;0.0;0.916;1.0;1.0;0.676;799.0
2015;Sesimbra;0.341;0.0;0.118;0.0;0.648;1.0;0.55;0.383;799.0
2015;Setúbal;0.237;0.0;0.038;0.0;1.0;0.519;1.0;0.737;799.0
2015;Sintra;0.47;0.0;0.153;0.0;0.958;1.0;1.0;0.72;571.0
2015;Torres Vedras;0.066;0.0;0.0;0.0;0.868;1.0;0.503;0.381;571.0
2015;Trofa;0.0;0.0;0.0;0.0;0.08;0.024;0.502;0.441;571.0
2015;Valongo;0.258;0.0;0.0;0.0;0.843;0.47;1.0;0.403;571.0
2015;Viana do Castelo;0.031;0.0;0.0;0.0;0.359;0.181;0.697;0.453;571.0
2015;Vila da Praia da Vitória;0.01;0.404;0.063;0.0;1.0;0.707;1.0;0.357;571.0
2015;Vila do Conde;0.237;0.0;0.206;0.0;0.958;0.108;0.655;0.471;799.0
2015;Vila Franca de Xira;0.279;0.0;0.22;0.0;1.0;0.962;1.0;0.668;799.0
2015;Vila Franca do Campo;0.376;0.955;0.101;0.0;1.0;0.0;0.76;0.159;799.0
2015;Vila Nova de Famalicão;0.181;0.0;0.0;0.0;0.571;0.683;0.977;0.398;799.0
2015;Vila Nova de Gaia;0.157;0.0;0.003;0.0;0.69;0.254;1.0;0.553;799.0
2015;Vila Real;0.056;0.0;0.0;0.0;0.505;0.509;0.673;0.451;799.0
2015;Viseu;0.038;0.0;0.0;0.0;0.582;1.0;1.0;0.375;799.0
2016;Abrantes;0.265;0.233;0.0;0.0;1.0;0.509;0.587;0.489;799.0
2016;Almada;0.334;0.0;0.031;0.0;0.958;1.0;1.0;0.606;799.0
2016;Amadora;0.429;0.0;0.125;0.0;1.0;0.861;1.0;0.966;799.0
2016;Amarante;0.0;0.0;0.0;0.0;0.62;0.01;0.731;0.219;799.0
2016;Angra do Heroísmo;0.554;0.439;0.164;0.08;0.679;1.0;1.0;0.434;799.0
2016;Aveiro;0.059;0.0;0.0;0.0;0.526;0.181;0.943;0.665;799.0
2016;Baião;0.174;0.0;0.0;0.0;1.0;0.0;0.534;0.085;799.0
2016;Barreiro;0.24;0.0;0.021;0.0;1.0;0.829;1.0;0.611;799.0
2016;Beja;0.282;0.0;0.0;0.0;0.997;0.523;1.0;0.471;799.0
2016;Benavente;0.348;0.0;0.066;0.0;0.871;0.92;0.503;0.548;799.0
2016;Braga;0.157;0.0;0.0;0.0;0.519;0.512;1.0;0.477;799.0
2016;Cascais;0.188;0.0;0.0;0.0;0.697;0.787;1.0;0.719;799.0
2016;Castelo Branco;0.564;0.0;0.007;0.0;0.446;0.627;0.658;0.342;799.0
2016;Chaves;0.0;0.0;0.0;0.0;0.697;0.742;0.512;0.301;799.0
2016;Coimbra;0.049;0.0;0.0;0.0;0.439;0.666;1.0;0.586;799.0
2016;Covilhã;0.059;0.0;0.0;0.0;0.718;0.101;0.705;0.323;799.0
2016;Elvas;0.24;0.0;0.0;0.0;0.582;0.0;0.986;0.246;799.0
2016;Espinho;0.275;0.0;0.0;0.0;0.293;0.247;0.735;0.342;799.0
2016;Évora;0.171;0.0;0.0;0.0;0.753;0.174;0.919;0.541;799.0
2016;Faro;0.188;0.0;0.024;0.0;1.0;0.899;0.975;0.613;799.0
2016;Figueira da Foz;0.021;0.15;0.0;0.0;0.484;0.463;0.791;0.654;799.0
2016;Funchal;0.111;0.247;0.017;0.0;0.7;0.512;1.0;0.624;799.0
2016;Gondomar;0.181;0.0;0.0;0.0;0.436;0.383;1.0;0.34;799.0
2016;Guarda;0.408;0.0;0.0;0.0;0.554;0.0;0.703;0.418;799.0
2016;Guimarães;0.153;0.0;0.0;0.0;0.634;0.178;0.615;0.284;799.0
2016;Lagoa [R.A.A.];0.422;0.666;0.167;0.268;0.571;1.0;1.0;0.263;799.0
2016;Leiria;0.31;0.0;0.0;0.0;0.739;0.418;0.665;0.517;799.0
2016;Lisboa;0.286;0.0;0.042;0.0;0.676;0.728;1.0;1.0;799.0
2016;Loulé;0.324;0.0;0.0;0.0;1.0;0.443;0.592;0.431;799.0
2016;Loures;0.443;0.0;0.024;0.0;0.962;0.864;1.0;0.702;751.0
2016;Lousada;0.063;0.0;0.0;0.0;0.592;0.394;0.559;0.076;751.0
2016;Maia;0.355;0.077;0.0;0.0;0.676;0.763;1.0;0.692;751.0
2016;Marco de Canaveses;0.049;0.0;0.0;0.0;0.512;0.341;1.0;0.238;751.0
2016;Matosinhos;0.24;0.0;0.0;0.0;0.833;0.244;1.0;0.766;751.0
2016;Moita;0.307;0.0;0.0;0.0;1.0;0.951;1.0;0.341;751.0
2016;Montijo;0.345;0.084;0.171;0.0;0.941;0.962;1.0;0.438;490.0
2016;Moura;0.199;0.178;0.0;0.094;0.551;0.017;1.0;0.246;490.0
2016;Odivelas;0.599;0.0;0.122;0.0;1.0;0.875;1.0;0.347;490.0
2016;Oeiras;0.282;0.0;0.0;0.0;0.69;0.85;0.882;1.0;490.0
2016;Olhão;0.62;0.0;0.0;0.0;0.686;0.328;0.529;0.282;490.0
2016;Ovar;0.007;0.0;0.0;0.0;0.76;0.697;0.783;0.42;490.0
2016;Paços de Ferreira;0.157;0.003;0.0;0.0;0.725;0.042;1.0;0.144;799.0
2016;Paredes;0.345;0.0;0.0;0.0;0.606;0.303;1.0;0.202;799.0
2016;Penafiel;0.098;0.0;0.0;0.0;0.794;0.321;1.0;0.276;799.0
2016;Peso da Régua;0.202;0.0;0.0;0.0;0.99;0.728;0.523;0.379;799.0
2016;Ponta Delgada;0.282;0.693;0.098;0.07;0.697;0.742;1.0;0.661;799.0
2016;Portimão;0.314;0.0;0.111;0.0;1.0;1.0;0.845;0.408;799.0
2016;Porto;0.073;0.0;0.0;0.0;0.369;0.352;1.0;0.958;799.0
2016;Póvoa de Varzim;0.164;0.0;0.0;0.0;0.512;1.0;0.553;0.325;799.0
2016;Ribeira Grande;0.631;0.265;0.066;0.0;0.787;0.0;1.0;0.368;799.0
2016;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.551;0.404;1.0;0.47;799.0
2016;Santarém;0.268;0.0;0.0;0.0;0.704;0.178;0.867;0.47;799.0
2016;Santo Tirso;0.0;0.0;0.0;0.0;0.516;0.338;0.722;0.325;799.0
2016;Seixal;0.341;0.0;0.031;0.0;1.0;1.0;1.0;0.68;782.0
2016;Sesimbra;0.631;0.0;0.035;0.0;0.774;0.617;0.634;0.34;782.0
2016;Setúbal;0.178;0.0;0.0;0.0;1.0;0.662;1.0;0.739;782.0
2016;Sintra;0.551;0.0;0.105;0.0;0.965;1.0;1.0;0.728;782.0
2016;Valongo;0.209;0.0;0.0;0.0;0.742;0.599;1.0;0.422;782.0
2016;Viana do Castelo;0.125;0.0;0.0;0.0;0.561;0.338;0.63;0.445;782.0
2016;Vila da Praia da Vitória;0.568;0.422;0.111;0.0;1.0;0.181;1.0;0.438;799.0
2016;Vila do Conde;0.23;0.0;0.063;0.0;0.997;0.721;0.602;0.52;799.0
2016;Vila Franca de Xira;0.429;0.0;0.0;0.0;1.0;1.0;1.0;0.719;799.0
2016;Vila Franca do Campo;0.624;0.125;0.213;0.0;1.0;0.206;0.668;0.167;799.0
2016;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.603;0.526;0.923;0.43;799.0
2016;Vila Nova de Gaia;0.279;0.0;0.0;0.0;0.641;0.206;1.0;0.567;799.0
2016;Vila Real;0.087;0.035;0.0;0.0;0.422;0.613;0.692;0.453;799.0
2016;Viseu;0.08;0.0;0.0;0.0;0.554;0.495;1.0;0.38;799.0
2017;Abrantes;0.01;0.146;0.0;0.0;0.672;0.404;0.634;0.55;799.0
2017;Almada;0.383;0.0;0.073;0.0;0.909;1.0;1.0;0.624;799.0
2017;Amadora;0.571;0.0;0.143;0.0;1.0;0.979;1.0;1.0;799.0
2017;Amarante;0.0;0.0;0.0;0.0;0.645;0.0;0.839;0.247;799.0
2017;Angra do Heroísmo;0.491;0.195;0.146;0.0;0.439;1.0;1.0;0.446;494.0
2017;Aveiro;0.157;0.0;0.0;0.0;0.53;0.084;0.859;0.709;494.0
2017;Baião;0.0;0.0;0.0;0.0;0.993;0.0;0.53;0.141;494.0
2017;Barreiro;0.181;0.0;0.017;0.0;0.934;0.78;1.0;0.589;494.0
2017;Beja;0.275;0.0;0.066;0.0;0.537;0.505;1.0;0.534;494.0
2017;Benavente;0.195;0.0;0.0;0.0;1.0;0.0;0.504;0.559;494.0
2017;Braga;0.087;0.0;0.0;0.0;0.484;0.348;1.0;0.536;799.0
2017;Cascais;0.223;0.0;0.0;0.0;0.578;0.941;1.0;0.713;799.0
2017;Castelo Branco;0.31;0.0;0.07;0.0;0.443;0.739;0.636;0.38;799.0
2017;Chaves;0.31;0.0;0.0;0.0;0.575;0.446;0.508;0.363;799.0
2017;Coimbra;0.063;0.0;0.0;0.0;0.683;0.721;1.0;0.626;799.0
2017;Covilhã;0.226;0.0;0.0;0.0;0.634;0.0;0.748;0.358;799.0
2017;Elvas;0.199;0.0;0.0;0.0;0.589;0.0;1.0;0.244;799.0
2017;Espinho;0.213;0.0;0.0;0.0;0.334;0.105;0.695;0.384;799.0
2017;Évora;0.275;0.0;0.0;0.0;0.819;0.178;0.933;0.595;799.0
2017;Faro;0.164;0.0;0.0;0.0;0.718;0.84;0.971;0.647;799.0
2017;Figueira da Foz;0.0;0.0;0.0;0.0;0.286;0.603;0.707;0.671;799.0
2017;Funchal;0.073;0.167;0.045;0.0;0.564;0.596;1.0;0.647;799.0
2017;Gondomar;0.049;0.0;0.0;0.0;0.376;0.425;1.0;0.383;799.0
2017;Guarda;0.066;0.0;0.0;0.0;0.261;0.181;0.731;0.477;799.0
2017;Guimarães;0.052;0.0;0.0;0.0;0.732;0.341;0.597;0.321;799.0
2017;Lagoa [R.A.A.];1.0;0.937;0.233;0.418;0.735;1.0;1.0;0.318;799.0
2017;Leiria;0.129;0.0;0.0;0.0;0.582;0.348;0.688;0.553;799.0
2017;Lisboa;0.341;0.0;0.077;0.0;0.561;0.794;1.0;1.0;799.0
2017;Loulé;0.321;0.0;0.122;0.0;0.829;0.498;0.572;0.466;799.0
2017;Loures;0.429;0.0;0.028;0.0;0.666;0.749;1.0;0.718;799.0
2017;Lousada;0.16;0.0;0.0;0.0;0.631;0.247;0.563;0.119;799.0
2017;Maia;0.373;0.094;0.0;0.0;0.352;0.24;1.0;0.704;799.0
2017;Marco de Canaveses;0.0;0.0;0.0;0.0;0.387;0.484;1.0;0.213;799.0
2017;Matosinhos;0.282;0.0;0.0;0.0;0.662;0.157;1.0;0.811;799.0
2017;Moita;0.422;0.0;0.216;0.0;1.0;0.983;1.0;0.402;474.0
2017;Montijo;0.237;0.042;0.0;0.087;0.732;1.0;1.0;0.47;474.0
2017;Moura;0.0;0.0;0.01;0.0;1.0;0.0;1.0;0.3;474.0
2017;Odivelas;0.533;0.0;0.192;0.0;1.0;1.0;1.0;0.37;474.0
2017;Oeiras;0.289;0.0;0.0;0.0;0.624;0.941;0.971;1.0;474.0
2017;Ovar;0.146;0.0;0.0;0.0;0.756;0.341;0.748;0.484;474.0
2017;Paços de Ferreira;0.129;0.0;0.0;0.0;0.596;0.0;0.999;0.186;441.0
2017;Paredes;0.129;0.0;0.0;0.0;0.446;0.244;1.0;0.243;441.0
2017;Penafiel;0.146;0.0;0.0;0.0;0.631;0.052;1.0;0.322;441.0
2017;Peso da Régua;0.275;0.031;0.0;0.0;0.784;0.0;0.551;0.373;441.0
2017;Ponta Delgada;0.453;0.328;0.0;0.0;0.139;0.481;1.0;0.714;441.0
2017;Portimão;0.467;0.0;0.125;0.0;1.0;1.0;0.852;0.445;441.0
2017;Porto;0.038;0.0;0.0;0.0;0.199;0.38;1.0;0.985;799.0
2017;Póvoa de Varzim;0.303;0.0;0.0;0.0;0.429;0.617;0.556;0.357;799.0
2017;Ribeira Grande;0.282;0.0;0.15;0.0;0.742;1.0;1.0;0.402;799.0
2017;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.39;0.449;1.0;0.493;799.0
2017;Santarém;0.324;0.0;0.014;0.0;0.54;0.293;0.759;0.514;799.0
2017;Santo Tirso;0.0;0.0;0.0;0.0;0.491;0.052;0.707;0.373;799.0
2017;Seixal;0.282;0.0;0.118;0.0;1.0;1.0;1.0;0.778;553.0
2017;Sesimbra;0.557;0.0;0.059;0.0;0.861;0.836;0.664;0.356;553.0
2017;Setúbal;0.216;0.0;0.0;0.0;0.784;0.641;1.0;0.756;553.0
2017;Sintra;0.47;0.0;0.139;0.0;0.976;1.0;1.0;0.75;553.0
2017;Valongo;0.132;0.0;0.0;0.0;0.645;0.714;1.0;0.478;553.0
2017;Viana do Castelo;0.122;0.0;0.0;0.0;0.209;0.084;0.677;0.523;553.0
2017;Vila da Praia da Vitória;0.258;0.0;0.324;0.0;1.0;0.0;0.996;0.458;799.0
2017;Vila do Conde;0.181;0.0;0.0;0.0;0.934;0.551;0.615;0.548;799.0
2017;Vila Franca de Xira;0.449;0.0;0.084;0.0;1.0;1.0;1.0;0.764;799.0
2017;Vila Franca do Campo;0.763;0.425;0.627;0.0;0.979;0.202;0.624;0.182;799.0
2017;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.495;0.352;0.883;0.505;799.0
2017;Vila Nova de Gaia;0.282;0.0;0.007;0.0;0.575;0.286;1.0;0.609;799.0
2017;Vila Real;0.188;0.0;0.0;0.0;0.516;0.711;0.687;0.474;799.0
2017;Viseu;0.01;0.0;0.0;0.0;0.401;0.474;1.0;0.411;799.0
2018;Abrantes;0.021;0.01;0.017;0.0;0.533;0.415;0.564;0.605;799.0
2018;Almada;0.195;0.0;0.073;0.0;0.847;0.979;1.0;0.655;799.0
2018;Amadora;0.516;0.0;0.307;0.0;1.0;0.92;1.0;1.0;799.0
2018;Amarante;0.0;0.0;0.0;0.0;0.516;0.0;0.858;0.293;799.0
2018;Angra do Heroísmo;0.443;0.613;0.024;0.0;0.46;0.997;1.0;0.486;799.0
2018;Aveiro;0.077;0.0;0.0;0.0;0.453;0.275;0.76;0.774;799.0
2018;Baião;0.0;0.0;0.0;0.0;1.0;0.0;0.501;0.199;799.0
2018;Barreiro;0.101;0.0;0.01;0.0;0.822;0.578;1.0;0.643;799.0
2018;Beja;0.122;0.0;0.0;0.0;0.348;0.537;1.0;0.567;799.0
2018;Benavente;0.244;0.059;0.0;0.0;1.0;0.408;0.516;0.643;799.0
2018;Braga;0.021;0.0;0.0;0.0;0.39;0.366;1.0;0.593;462.0
2018;Cascais;0.209;0.0;0.0;0.0;0.634;0.955;1.0;0.754;462.0
2018;Castelo Branco;0.429;0.0;0.098;0.0;0.638;0.46;0.683;0.413;462.0
2018;Chaves;0.042;0.0;0.0;0.0;0.23;0.394;0.508;0.393;462.0
2018;Coimbra;0.0;0.0;0.0;0.0;0.373;0.404;1.0;0.68;462.0
2018;Covilhã;0.07;0.0;0.108;0.0;0.561;0.021;0.724;0.392;462.0
2018;Elvas;0.0;0.0;0.0;0.0;0.338;0.0;1.0;0.304;799.0
2018;Espinho;0.164;0.0;0.0;0.0;0.544;0.0;0.596;0.442;799.0
2018;Évora;0.122;0.0;0.0;0.0;0.596;0.355;0.819;0.626;799.0
2018;Faro;0.122;0.0;0.0;0.0;0.693;0.829;0.797;0.685;799.0
2018;Figueira da Foz;0.0;0.0;0.0;0.0;0.359;0.582;0.702;0.735;799.0
2018;Funchal;0.118;0.125;0.031;0.0;0.627;0.638;1.0;0.682;799.0
2018;Gondomar;0.024;0.0;0.0;0.0;0.307;0.519;1.0;0.436;525.0
2018;Guarda;0.024;0.0;0.0;0.0;0.397;0.0;0.692;0.56;525.0
2018;Guimarães;0.0;0.0;0.0;0.0;0.533;0.22;0.607;0.395;525.0
2018;Lagoa [R.A.A.];0.084;0.404;0.084;0.69;0.084;1.0;1.0;0.383;525.0
2018;Leiria;0.188;0.0;0.0;0.0;0.488;0.272;0.701;0.616;525.0
2018;Lisboa;0.195;0.0;0.024;0.0;0.498;0.676;1.0;1.0;525.0
2018;Loulé;0.122;0.0;0.0;0.0;0.7;0.331;0.54;0.521;555.0
2018;Loures;0.303;0.0;0.007;0.0;0.756;1.0;1.0;0.755;555.0
2018;Lousada;0.132;0.0;0.0;0.014;0.519;0.0;0.512;0.208;555.0
2018;Maia;0.348;0.0;0.0;0.031;0.401;0.596;1.0;0.795;555.0
2018;Marco de Canaveses;0.0;0.0;0.0;0.0;0.286;0.111;1.0;0.261;555.0
2018;Matosinhos;0.251;0.0;0.0;0.0;0.669;0.206;1.0;0.906;555.0
2018;Moita;0.108;0.0;0.0;0.0;0.997;0.958;1.0;0.434;799.0
2018;Montijo;0.136;0.178;0.063;0.0;0.983;0.861;1.0;0.49;799.0
2018;Moura;0.0;0.171;0.0;0.094;0.909;0.167;1.0;0.333;799.0
2018;Odivelas;0.509;0.0;0.129;0.0;0.93;1.0;1.0;0.383;799.0
2018;Oeiras;0.206;0.0;0.0;0.0;0.641;0.554;0.935;1.0;799.0
2018;Ovar;0.003;0.0;0.0;0.0;0.467;0.672;0.686;0.526;799.0
2018;Paços de Ferreira;0.0;0.007;0.0;0.0;0.512;0.0;0.938;0.245;799.0
2018;Paredes;0.153;0.0;0.0;0.0;0.422;0.098;1.0;0.303;799.0
2018;Penafiel;0.0;0.0;0.0;0.0;0.432;0.3;1.0;0.387;799.0
2018;Peso da Régua;0.0;0.0;0.0;0.031;0.787;0.0;0.529;0.449;799.0
2018;Ponta Delgada;0.582;0.561;0.007;0.0;0.714;0.31;1.0;0.699;799.0
2018;Portimão;0.296;0.0;0.038;0.0;0.739;1.0;0.91;0.497;799.0
2018;Porto;0.0;0.0;0.0;0.0;0.209;0.369;1.0;1.0;517.0
2018;Ribeira Grande;0.697;0.01;0.16;0.0;0.735;0.822;1.0;0.44;517.0
2018;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.369;0.293;1.0;0.547;517.0
2018;Santarém;0.167;0.0;0.0;0.0;0.415;0.24;0.74;0.54;517.0
2018;Santo Tirso;0.0;0.0;0.0;0.0;0.429;0.024;0.658;0.445;517.0
2018;Seixal;0.261;0.0;0.0;0.0;0.923;0.85;1.0;0.854;517.0
2018;Sesimbra;0.272;0.0;0.084;0.0;0.941;0.955;0.733;0.372;585.0
2018;Setúbal;0.073;0.0;0.0;0.0;0.69;0.509;1.0;0.75;585.0
2018;Sintra;0.408;0.0;0.132;0.0;0.902;1.0;1.0;0.755;585.0
2018;Torres Vedras;0.017;0.0;0.0;0.0;0.589;0.62;0.515;0.477;585.0
2018;Valongo;0.056;0.0;0.0;0.0;0.599;0.436;1.0;0.536;585.0
2018;Viana do Castelo;0.0;0.0;0.0;0.0;0.265;0.042;0.645;0.584;585.0
2018;Vila da Praia da Vitória;0.052;0.0;0.0;0.0;0.453;0.185;0.866;0.548;799.0
2018;Vila do Conde;0.077;0.0;0.042;0.0;0.683;0.303;0.597;0.632;799.0
2018;Vila Franca de Xira;0.307;0.0;0.049;0.0;0.909;1.0;1.0;0.804;799.0
2018;Vila Franca do Campo;0.432;0.669;0.0;0.0;1.0;0.195;0.601;0.215;799.0
2018;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.463;0.111;0.795;0.533;799.0
2018;Vila Nova de Gaia;0.094;0.0;0.0;0.0;0.571;0.192;1.0;0.677;799.0
2018;Vila Real;0.021;0.0;0.0;0.0;0.429;0.258;0.689;0.534;799.0
2018;Viseu;0.0;0.0;0.0;0.0;0.394;0.477;1.0;0.458;799.0
2019;Abrantes;0.244;0.0;0.0;0.0;0.599;0.077;0.508;0.642;799.0
2019;Almada;0.247;0.0;0.0;0.0;0.648;1.0;1.0;0.72;799.0
2019;Amadora;0.519;0.0;0.275;0.0;0.934;1.0;1.0;1.0;799.0
2019;Amarante;0.0;0.0;0.0;0.0;0.411;0.213;0.876;0.334;799.0
2019;Angra do Heroísmo;0.564;0.61;0.042;0.094;0.453;0.568;1.0;0.557;799.0
2019;Aveiro;0.0;0.0;0.0;0.0;0.432;0.432;0.696;0.844;799.0
2019;Barreiro;0.146;0.0;0.0;0.0;0.422;0.561;1.0;0.64;799.0
2019;Beja;0.324;0.0;0.07;0.0;0.477;0.822;1.0;0.631;799.0
2019;Braga;0.042;0.0;0.0;0.0;0.456;0.355;1.0;0.697;799.0
2019;Cascais;0.22;0.0;0.0;0.0;0.575;0.847;1.0;0.802;799.0
2019;Castelo Branco;0.366;0.0;0.122;0.0;0.314;0.495;0.668;0.469;799.0
2019;Coimbra;0.0;0.0;0.0;0.0;0.282;0.293;1.0;0.752;799.0
2019;Covilhã;0.0;0.0;0.0;0.0;0.519;0.47;0.662;0.459;799.0
2019;Elvas;0.317;0.387;0.0;0.0;0.61;0.0;0.942;0.314;799.0
2019;Espinho;0.059;0.0;0.0;0.0;0.216;0.129;0.544;0.491;799.0
2019;Évora;0.091;0.0;0.0;0.0;0.362;0.167;0.658;0.661;799.0
2019;Faro;0.035;0.0;0.0;0.0;0.46;0.742;0.864;0.734;799.0
2019;Figueira da Foz;0.0;0.0;0.0;0.0;0.296;0.073;0.648;0.771;799.0
2019;Funchal;0.118;0.136;0.0;0.0;0.509;0.613;1.0;0.736;799.0
2019;Gondomar;0.0;0.0;0.0;0.0;0.265;0.094;1.0;0.502;799.0
2019;Guarda;0.0;0.0;0.0;0.0;0.16;0.0;0.594;0.629;799.0
2019;Guimarães;0.0;0.0;0.0;0.0;0.439;0.059;0.555;0.435;799.0
2019;Lagoa [R.A.A.];0.105;0.303;0.192;0.0;1.0;0.798;1.0;0.39;799.0
2019;Leiria;0.052;0.0;0.0;0.0;0.463;0.098;0.607;0.667;799.0
2019;Lisboa;0.136;0.0;0.0;0.0;0.439;0.669;1.0;1.0;799.0
2019;Loulé;0.171;0.07;0.0;0.0;0.672;0.537;0.53;0.552;799.0
2019;Loures;0.432;0.0;0.091;0.0;0.676;0.753;1.0;0.807;799.0
2019;Maia;0.077;0.0;0.0;0.0;0.505;1.0;1.0;0.855;799.0
2019;Marco de Canaveses;0.0;0.0;0.0;0.122;0.341;0.084;1.0;0.306;799.0
2019;Matosinhos;0.139;0.0;0.0;0.0;0.446;0.122;1.0;0.986;799.0
2019;Moita;0.063;0.0;0.0;0.0;0.707;1.0;1.0;0.455;799.0
2019;Montijo;0.31;0.258;0.021;0.0;0.808;0.39;1.0;0.519;799.0
2019;Moura;0.171;0.171;0.0;0.0;1.0;0.0;1.0;0.38;799.0
2019;Odivelas;0.537;0.0;0.185;0.0;0.857;0.728;1.0;0.458;799.0
2019;Oeiras;0.223;0.0;0.0;0.0;0.53;0.488;0.862;1.0;799.0
2019;Ovar;0.387;0.139;0.0;0.0;0.533;0.847;0.693;0.589;799.0
2019;Paços de Ferreira;0.0;0.0;0.0;0.0;0.481;0.0;0.769;0.306;799.0
2019;Paredes;0.077;0.0;0.0;0.0;0.411;0.122;1.0;0.356;799.0
2019;Penafiel;0.0;0.0;0.0;0.0;0.209;0.056;1.0;0.44;799.0
2019;Ponta Delgada;0.415;0.408;0.118;0.0;0.282;0.268;1.0;0.787;799.0
2019;Portimão;0.08;0.0;0.0;0.0;0.662;0.819;0.863;0.551;799.0
2019;Porto;0.0;0.0;0.0;0.0;0.185;0.352;1.0;1.0;799.0
2019;Ribeira Grande;0.523;0.0;0.0;0.0;0.484;0.157;1.0;0.476;799.0
2019;Santa Maria da Feira;0.0;0.0;0.0;0.0;0.355;0.394;1.0;0.612;799.0
2019;Santarém;0.08;0.0;0.0;0.0;0.453;0.0;0.715;0.576;799.0
2019;Santo Tirso;0.0;0.0;0.0;0.0;0.188;0.084;0.616;0.49;799.0
2019;Seixal;0.091;0.0;0.087;0.0;0.749;1.0;1.0;0.887;748.0
2019;Sesimbra;0.132;0.0;0.038;0.0;0.718;0.735;0.693;0.54;748.0
2019;Setúbal;0.031;0.0;0.0;0.0;0.432;0.495;1.0;0.792;748.0
2019;Sintra;0.31;0.0;0.118;0.0;0.833;1.0;1.0;0.81;748.0
2019;Torres Vedras;0.056;0.0;0.0;0.0;0.498;0.606;0.504;0.524;748.0
2019;Valongo;0.146;0.0;0.0;0.0;0.648;0.418;1.0;0.609;748.0
2019;Viana do Castelo;0.0;0.0;0.0;0.0;0.293;0.108;0.65;0.65;468.0
2019;Vila da Praia da Vitória;0.052;0.0;0.0;0.0;0.408;0.216;0.782;0.579;468.0
2019;Vila do Conde;0.209;0.0;0.0;0.0;0.794;0.289;0.556;0.711;468.0
2019;Vila Franca de Xira;0.164;0.0;0.0;0.0;0.787;1.0;1.0;0.848;468.0
2019;Vila Franca do Campo;0.0;0.314;0.052;0.0;1.0;0.22;0.523;0.319;468.0
2019;Vila Nova de Famalicão;0.0;0.0;0.0;0.0;0.16;0.063;0.779;0.598;468.0
2019;Vila Nova de Gaia;0.226;0.0;0.0;0.0;0.533;0.084;1.0;0.714;799.0
2019;Vila Real;0.077;0.0;0.0;0.0;0.31;0.39;0.697;0.614;799.0
2019;Viseu;0.028;0.0;0.0;0.0;0.237;0.54;1.0;0.533;799.0
2020;Abrantes;0.0;0.0;0.0;0.0;0.146;0.871;0.507;0.727;799.0
2020;Almada;0.115;0.0;0.0;0.0;0.352;0.645;1.0;0.755;799.0
2020;Amadora;0.024;0.0;0.0;0.0;0.408;1.0;1.0;1.0;799.0
2020;Amarante;0.0;0.0;0.0;0.0;0.0;0.359;0.864;0.403;511.0
2020;Angra do Heroísmo;0.0;0.495;0.0;0.0;0.143;0.575;0.934;0.638;511.0
2020;Aveiro;0.0;0.0;0.0;0.0;0.0;0.23;0.677;0.909;511.0
2020;Barreiro;0.0;0.0;0.0;0.0;0.171;0.578;1.0;0.725;511.0
