Ano;Regiao;Alunos10CGeral;Alunos10CProfissional;Alunos11CGeral;Alunos11CProfissional;Alunos12CGeral;Alunos12CProfissional;valor_RSI;valor_GMM;Valor RSI
2015;Silves;0.167;0.0;0.185;0.0;0.669;1.0;0.185;0.278;136.0
2015;Sobral de Monte Agraço;0.139;0.202;0.0;0.0;0.0;0.202;0.042;0.244;136.0
2015;Soure;0.0;0.0;0.0;0.0;0.286;0.84;0.066;0.253;136.0
2015;Sousel;0.195;0.195;0.195;0.195;0.195;0.195;0.071;0.144;136.0
2015;Tábua;0.408;0.087;0.0;0.0;0.725;0.233;0.11;0.095;136.0
2015;Tabuaço;0.303;0.202;0.0;0.0;0.958;0.0;0.165;0.256;136.0
2015;Tarouca;0.105;0.0;0.0;0.0;1.0;0.195;0.1;0.101;152.0
2015;Tavira;0.101;1.0;0.226;0.0;1.0;1.0;0.085;0.232;152.0
2015;Terras de Bouro;0.348;0.202;0.0;0.052;0.787;0.0;0.015;0.266;152.0
2015;Tomar;0.213;0.0;0.0;0.0;0.735;0.979;0.48;0.363;152.0
2015;Tondela;0.024;0.0;0.0;0.0;0.582;0.362;0.085;0.402;152.0
2015;Torre de Moncorvo;0.0;0.941;0.0;0.47;0.488;0.233;0.048;0.229;152.0
2015;Torres Novas;0.293;0.0;0.0;0.0;0.84;0.178;0.199;0.475;351.0
2015;Trancoso;0.0;0.0;0.108;0.08;0.983;1.0;0.06;0.209;351.0
2015;Vagos;0.192;0.0;0.0;0.021;0.666;0.484;0.133;0.341;351.0
2015;Valença;0.286;0.0;0.258;0.0;0.77;0.122;0.136;0.212;351.0
2015;Valpaços;0.202;0.0;0.077;0.725;0.965;1.0;0.223;0.156;351.0
2015;Velas;0.547;0.289;0.0;0.038;1.0;0.0;0.153;0.291;351.0
2015;Vendas Novas;0.411;0.0;0.052;0.0;0.366;0.0;0.129;0.483;379.0
2015;Viana do Alentejo;0.331;0.199;0.157;0.199;0.603;0.0;0.095;0.194;379.0
2015;Vidigueira;0.206;0.0;0.206;0.0;0.206;0.16;0.283;0.27;379.0
2015;Vieira do Minho;0.017;0.0;0.021;0.0;0.69;1.0;0.105;0.264;379.0
2015;Vila de Rei;0.188;0.188;0.0;0.188;0.523;0.188;0.0;0.031;379.0
2015;Vila do Bispo;0.206;0.206;0.206;0.206;0.206;0.206;0.005;0.32;379.0
2015;Vila Flor;0.0;0.199;0.0;0.199;0.812;0.199;0.057;0.167;402.0
2015;Vila Nova da Barquinha;0.0;0.0;0.348;0.195;1.0;0.0;0.084;0.141;402.0
2015;Vila Nova de Cerveira;0.233;0.105;0.0;0.0;0.718;0.0;0.042;0.482;402.0
2015;Vila Nova de Foz Côa;0.132;0.0;0.0;0.0;1.0;1.0;0.054;0.248;402.0
2015;Vila Nova de Paiva;0.0;0.192;0.01;0.0;1.0;0.812;0.022;0.095;402.0
2015;Vila Nova de Poiares;0.0;0.0;0.0;0.077;0.983;1.0;0.117;0.278;402.0
2015;Vila Pouca de Aguiar;0.028;0.0;0.0;0.0;0.767;0.812;0.175;0.168;135.0
2015;Vila Real de Santo António;0.139;0.0;0.279;0.0;1.0;0.537;0.221;0.231;135.0
2015;Vila Verde;0.087;0.0;0.0;0.0;1.0;0.0;0.132;0.177;135.0
2015;Vila Viçosa;0.0;0.0;0.247;0.456;1.0;0.864;0.091;0.446;135.0
2015;Vimioso;0.195;0.195;0.195;0.195;0.195;0.195;0.024;0.128;135.0
2015;Vinhais;0.209;0.0;0.0;0.0;1.0;0.195;0.098;0.112;135.0
2015;Vizela;0.042;0.028;0.0;0.0;0.446;0.547;0.041;0.103;247.0
2015;Vouzela;0.265;0.0;0.0;0.0;0.735;0.592;0.0;0.199;247.0
2016;Águeda;0.557;0.0;0.0;0.0;0.711;0.192;0.408;0.417;247.0
2016;Aguiar da Beira;0.258;0.146;0.0;0.146;0.972;0.376;0.016;0.081;247.0
2016;Alandroal;0.153;0.153;0.153;0.153;0.153;0.153;0.068;0.189;247.0
2016;Albufeira;0.425;0.0;0.206;0.0;1.0;1.0;0.279;0.344;247.0
2016;Alcácer do Sal;0.105;0.0;0.0;0.0;0.812;0.425;0.119;0.282;12.0
2016;Alcanena;0.0;0.0;0.0;0.0;1.0;0.167;0.047;0.472;12.0
2016;Alcobaça;0.244;0.0;0.0;0.0;0.822;0.446;0.29;0.334;12.0
2016;Alcoutim;0.157;0.157;0.157;0.157;0.157;0.157;0.155;0.22;12.0
2016;Alfândega da Fé;0.181;0.15;0.087;0.15;1.0;0.697;0.032;0.105;12.0
2016;Alijó;0.22;0.0;0.181;0.0;0.951;0.697;0.162;0.334;12.0
2016;Aljezur;0.153;0.153;0.153;0.153;0.153;0.153;0.02;0.173;50.0
2016;Almeida;0.369;0.15;0.0;0.0;1.0;1.0;0.056;0.147;50.0
2016;Almeirim;0.094;0.0;0.007;0.0;0.603;0.78;0.302;0.29;50.0
2016;Almodôvar;0.0;0.15;0.0;0.0;1.0;0.0;0.06;0.251;50.0
2016;Alpiarça;0.038;0.0;0.481;0.0;0.707;1.0;0.086;0.285;50.0
2016;Alter do Chão;0.153;0.0;0.153;0.0;0.15;0.857;0.087;0.203;50.0
2016;Alvaiázere;0.439;0.0;0.15;0.087;0.92;0.0;0.066;0.198;200.0
2016;Alvito;0.16;0.0;0.16;0.0;0.16;0.624;0.033;0.324;200.0
2016;Amares;0.324;0.105;0.0;0.0;0.812;0.571;0.099;0.222;200.0
2016;Anadia;0.084;0.0;0.0;0.0;0.502;0.0;0.1;0.409;200.0
2016;Ansião;0.0;0.0;0.0;0.0;0.066;0.167;0.113;0.186;200.0
2016;Arcos de Valdevez;0.0;0.0;0.0;0.021;0.836;0.812;0.046;0.199;200.0
2016;Arganil;0.606;0.0;0.094;0.0;0.348;0.021;0.057;0.138;18.0
2016;Armamar;0.0;0.15;0.087;0.15;0.592;0.15;0.024;0.152;18.0
2016;Arouca;0.0;0.0;0.0;0.0;0.488;0.0;0.112;0.197;18.0
2016;Arraiolos;0.275;0.16;0.0;0.16;1.0;0.425;0.032;0.326;18.0
2016;Arronches;0.146;0.146;0.146;0.146;0.146;0.146;0.024;0.067;18.0
2016;Arruda dos Vinhos;0.0;0.0;0.0;0.101;0.777;0.99;0.024;0.33;18.0
2016;Avis;0.16;0.0;0.16;0.0;0.16;0.0;0.151;0.314;235.0
2016;Barcelos;0.031;0.0;0.0;0.0;0.516;0.226;0.146;0.229;235.0
2016;Barrancos;0.15;0.15;0.15;0.15;0.15;0.15;0.038;0.147;235.0
2016;Batalha;0.0;0.0;0.0;0.0;0.056;0.732;0.027;0.401;235.0
2016;Belmonte;0.0;0.146;0.0;0.146;0.087;0.146;0.101;0.081;235.0
2016;Bombarral;0.491;0.0;0.0;0.0;0.648;0.613;0.034;0.257;235.0
2016;Borba;0.164;0.164;0.164;0.164;0.164;0.164;0.169;0.362;362.0
2016;Boticas;0.15;0.15;0.15;0.15;0.15;0.15;0.035;0.121;362.0
2016;Bragança;0.195;0.0;0.105;0.0;0.885;0.289;0.237;0.361;362.0
2016;Cabeceiras de Basto;0.08;0.0;0.0;0.0;1.0;0.0;0.207;0.092;362.0
2016;Cadaval;0.359;0.0;0.0;0.157;0.976;1.0;0.035;0.298;362.0
2016;Caldas da Rainha;0.324;0.0;0.0;0.0;0.453;0.397;0.259;0.356;362.0
2016;Calheta [R.A.A.];0.132;0.15;0.0;0.15;0.648;0.15;0.058;0.15;130.0
2016;Câmara de Lobos;0.585;0.394;0.0;0.0;1.0;0.0;0.444;0.401;130.0
2016;Caminha;0.0;0.035;0.0;0.0;0.582;0.46;0.063;0.201;130.0
2016;Cantanhede;0.279;0.0;0.0;0.0;0.77;0.53;0.205;0.438;130.0
2016;Carrazeda de Ansiães;0.0;0.0;0.0;0.0;0.0;1.0;0.066;0.122;130.0
2016;Carregal do Sal;0.105;0.0;0.0;0.0;0.01;1.0;0.079;0.31;130.0
2016;Cartaxo;0.394;0.0;0.0;0.0;0.721;0.648;0.104;0.398;98.0
2016;Castanheira de Pêra;0.153;0.153;0.153;0.153;0.153;0.153;0.047;0.204;98.0
2016;Castelo de Paiva;0.132;0.394;0.0;0.0;0.861;0.265;0.163;0.1;98.0
2016;Castelo de Vide;0.15;0.15;0.15;0.15;0.15;0.15;0.015;0.171;98.0
2016;Castro Daire;0.0;0.0;0.0;0.0;0.882;0.369;0.146;0.169;98.0
2016;Castro Marim;0.15;0.15;0.15;0.15;0.15;0.15;0.093;0.154;98.0
2016;Celorico da Beira;0.0;0.0;0.0;0.15;0.136;1.0;0.1;0.097;246.0
2016;Celorico de Basto;0.348;0.0;0.0;0.0;0.659;0.0;0.179;0.038;246.0
2016;Chamusca;0.561;0.265;0.195;0.157;0.132;0.157;0.085;0.294;246.0
2016;Cinfães;0.105;0.0;0.0;0.0;0.606;0.01;0.39;0.149;246.0
2016;Condeixa-a-Nova;0.139;0.0;0.0;0.164;0.369;0.0;0.091;0.363;246.0
2016;Coruche;0.014;0.655;0.0;0.0;0.606;0.0;0.286;0.416;246.0
2016;Corvo;1.0;0.164;0.0;0.164;0.0;0.164;0.0;0.439;125.0
2016;Crato;0.15;0.0;0.15;0.0;0.15;0.0;0.044;0.12;125.0
2016;Cuba;0.157;0.01;0.157;0.0;0.157;0.62;0.129;0.263;125.0
2016;Esposende;0.059;0.0;0.0;0.0;0.505;0.0;0.062;0.241;125.0
2016;Estremoz;0.178;0.0;0.0;0.0;0.551;0.233;0.34;0.338;125.0
2016;Fafe;0.0;0.094;0.0;0.0;0.69;0.533;0.313;0.138;125.0
2016;Felgueiras;0.021;0.0;0.0;0.0;0.624;0.432;0.326;0.151;215.0
2016;Ferreira do Alentejo;0.0;0.16;0.0;0.16;1.0;0.16;0.172;0.305;215.0
2016;Ferreira do Zêzere;0.425;0.0;0.0;0.0;0.328;0.0;0.042;0.255;215.0
2016;Figueira de Castelo Rodrigo;0.397;0.15;0.0;0.017;0.523;0.15;0.179;0.109;215.0
2016;Figueiró dos Vinhos;0.139;0.0;0.0;0.153;0.624;0.0;0.091;0.161;215.0
2016;Fornos de Algodres;0.0;0.0;0.0;0.0;0.561;0.0;0.019;0.079;215.0
2016;Freixo de Espada à Cinta;0.15;0.15;0.15;0.15;0.15;0.812;0.061;0.138;282.0
2016;Fronteira;0.153;0.153;0.153;0.153;0.153;0.153;0.013;0.242;282.0
2016;Fundão;0.129;0.0;0.0;0.0;0.348;0.209;0.33;0.233;282.0
2016;Gavião;0.15;0.15;0.15;0.15;0.15;0.15;0.07;0.119;282.0
2016;Góis;0.146;0.146;0.146;0.146;0.146;0.146;0.015;0.086;282.0
2016;Golegã;0.167;0.0;0.0;0.0;0.174;0.153;0.032;0.235;282.0
2016;Gouveia;0.0;0.0;0.021;0.0;0.551;0.045;0.227;0.184;137.0
2016;Grândola;0.247;0.0;0.0;0.0;0.436;0.331;0.174;0.341;137.0
2016;Idanha-a-Nova;0.0;0.0;0.481;0.0;1.0;0.394;0.267;0.163;137.0
2016;Ílhavo;0.0;0.0;0.042;0.0;0.603;0.467;0.482;0.487;137.0
2016;Lagoa;0.415;0.0;0.108;0.0;0.812;1.0;0.269;0.363;137.0
2016;Lagos;0.324;0.0;0.105;0.0;1.0;1.0;0.21;0.313;137.0
2016;Lajes das Flores;0.164;0.164;0.164;0.164;0.164;0.164;0.015;0.435;175.0
2016;Lajes do Pico;0.07;0.15;0.073;0.15;1.0;0.115;0.032;0.12;175.0
2016;Lamego;0.15;0.0;0.052;0.0;0.575;0.0;0.435;0.235;175.0
2016;Lourinhã;0.456;0.303;0.0;0.0;0.624;0.847;0.171;0.248;175.0
2016;Lousã;0.495;1.0;0.07;0.0;0.641;0.397;0.275;0.32;175.0
2016;Mação;0.498;0.0;0.443;0.0;0.523;0.812;0.034;0.18;175.0
2016;Macedo de Cavaleiros;0.38;0.0;0.101;0.0;0.467;0.132;0.228;0.195;64.0
2016;Madalena;0.463;0.505;0.0;0.15;1.0;1.0;0.09;0.277;64.0
2016;Mafra;0.3;0.0;0.0;0.0;0.488;0.808;0.336;0.334;64.0
2016;Mangualde;0.279;0.0;0.0;0.0;0.791;0.934;0.271;0.45;64.0
2016;Manteigas;0.0;0.0;0.0;0.0;0.0;0.115;0.008;0.082;64.0
2016;Marvão;0.146;0.146;0.146;0.146;0.146;0.146;0.009;0.089;64.0
2016;Mealhada;0.0;0.0;0.021;0.0;0.812;0.843;0.048;0.446;202.0
2016;Mêda;0.767;0.153;0.0;0.153;0.676;0.153;0.011;0.181;202.0
2016;Melgaço;0.087;0.15;0.0;0.15;0.868;0.15;0.006;0.164;202.0
2016;Mértola;0.077;0.753;0.0;0.0;0.62;0.0;0.072;0.139;202.0
2016;Mesão Frio;0.0;0.0;0.0;0.0;0.491;0.286;0.08;0.127;202.0
2016;Mira;0.122;0.0;0.0;0.0;0.233;0.613;0.053;0.263;202.0
2016;Miranda do Corvo;0.216;0.0;0.0;0.0;0.697;0.038;0.089;0.179;146.0
2016;Miranda do Douro;0.655;0.0;0.233;0.157;0.847;0.0;0.042;0.254;146.0
2016;Mirandela;0.348;0.439;0.0;0.0;0.92;0.596;0.238;0.286;146.0
2016;Mogadouro;0.331;0.0;0.01;0.052;0.969;0.153;0.082;0.192;146.0
2016;Moimenta da Beira;0.314;0.143;0.0;0.014;0.401;0.307;0.266;0.089;146.0
2016;Monção;0.0;0.0;0.0;0.056;0.976;0.233;0.068;0.195;146.0
2016;Monchique;0.153;0.153;0.153;0.153;0.153;0.153;0.015;0.189;244.0
2016;Mondim de Basto;0.397;0.0;0.0;0.732;0.76;0.146;0.104;0.055;244.0
2016;Monforte;0.164;0.164;0.164;0.164;0.164;0.164;0.215;0.387;244.0
2016;Montalegre;0.488;0.0;0.369;0.0;1.0;0.425;0.037;0.193;244.0
2016;Montemor-o-Novo;0.129;0.021;0.0;0.115;0.899;0.676;0.134;0.367;244.0
2016;Montemor-o-Velho;0.188;0.024;0.077;0.056;0.899;0.279;0.142;0.261;244.0
2016;Mora;0.233;0.157;0.582;0.157;1.0;0.157;0.041;0.242;152.0
2016;Mortágua;0.0;0.0;0.045;0.0;0.983;1.0;0.025;0.355;152.0
2016;Mourão;0.157;0.157;0.157;0.157;0.157;0.157;0.267;0.197;152.0
2016;Murça;0.038;0.439;0.0;0.0;1.0;0.213;0.158;0.231;152.0
2016;Murtosa;1.0;0.153;0.0;0.153;1.0;0.153;0.042;0.232;152.0
2016;Nazaré;0.007;0.0;0.213;0.0;1.0;0.512;0.053;0.215;152.0
2016;Nelas;0.07;0.0;0.0;0.0;0.049;0.369;0.162;0.384;243.0
2016;Nisa;0.456;0.15;0.049;0.15;1.0;0.15;0.095;0.136;243.0
2016;Nordeste;0.0;0.0;0.261;0.0;0.087;0.85;0.317;0.214;243.0
2016;Óbidos;0.181;0.16;0.0;0.0;1.0;0.603;0.018;0.341;243.0
2016;Odemira;0.617;0.0;0.0;0.0;0.913;0.265;0.115;0.231;243.0
2016;Oleiros;0.247;0.0;0.0;0.0;0.0;0.157;0.0;0.249;243.0
2016;Oliveira de Frades;0.0;0.0;0.0;0.052;0.711;1.0;0.155;0.465;126.0
2016;Oliveira do Bairro;0.0;0.0;0.0;0.0;0.425;0.275;0.259;0.399;126.0
2016;Oliveira do Hospital;0.282;0.0;0.0;0.0;0.902;0.178;0.113;0.172;126.0
2016;Ourém;0.066;0.0;0.0;0.0;0.408;0.512;0.109;0.37;126.0
2016;Ourique;0.725;0.15;0.0;0.15;0.523;0.0;0.087;0.147;126.0
2016;Pampilhosa da Serra;1.0;0.153;0.0;0.153;0.153;0.153;0.006;0.175;126.0
2016;Paredes de Coura;0.0;0.0;0.0;0.0;0.387;0.22;0.014;0.151;167.0
2016;Pedrógão Grande;0.153;0.003;0.153;0.0;0.153;0.847;0.046;0.175;167.0
2016;Penacova;0.38;0.0;0.0;0.0;0.568;0.902;0.028;0.314;167.0
2016;Penalva do Castelo;0.0;0.0;0.0;0.0;0.387;0.0;0.095;0.203;167.0
2016;Penamacor;0.711;0.0;0.0;0.0;1.0;0.038;0.032;0.188;167.0
2016;Penedono;0.146;0.146;0.146;0.146;0.146;0.146;0.011;0.065;167.0
2016;Penela;0.157;0.115;0.157;0.0;0.157;0.063;0.015;0.267;118.0
2016;Peniche;0.46;0.0;0.213;0.0;0.561;0.686;0.207;0.255;118.0
2016;Pinhel;0.0;0.0;0.0;0.0;0.767;0.697;0.077;0.125;118.0
2016;Pombal;0.185;0.0;0.0;0.0;0.906;0.53;0.407;0.365;118.0
2016;Ponta do Sol;0.0;0.76;0.0;0.153;0.408;0.153;0.068;0.185;118.0
2016;Ponte da Barca;0.0;0.0;0.0;0.0;0.509;0.557;0.046;0.186;118.0
2016;Ponte de Lima;0.0;0.0;0.0;0.0;0.429;0.505;0.155;0.191;46.0
2016;Ponte de Sor;0.024;0.0;0.0;0.0;0.101;0.481;0.233;0.319;46.0
2016;Portalegre;0.321;0.0;0.0;0.0;0.599;0.293;0.226;0.41;46.0
2016;Portel;0.157;0.157;0.157;0.157;0.157;0.0;0.072;0.261;46.0
2016;Porto de Mós;0.192;0.0;0.0;0.0;0.596;0.592;0.16;0.416;46.0
2016;Porto Moniz;0.125;0.153;0.0;0.153;0.725;0.153;0.0;0.199;46.0
2016;Póvoa de Lanhoso;0.22;0.265;0.268;0.0;0.641;0.178;0.056;0.117;93.0
2016;Povoação;0.638;0.551;0.272;0.0;1.0;0.92;0.427;0.28;93.0
2016;Proença-a-Nova;0.648;0.153;0.0;0.188;0.223;0.153;0.005;0.218;93.0
2016;Redondo;0.0;0.0;0.0;0.0;0.167;0.0;0.12;0.251;93.0
2016;Reguengos de Monsaraz;0.557;0.0;0.213;0.0;1.0;0.941;0.354;0.291;93.0
2016;Resende;0.328;0.031;0.0;0.0;0.875;0.93;0.265;0.106;93.0
2016;Ribeira Brava;0.028;0.648;0.0;0.0;0.756;0.993;0.07;0.206;195.0
2016;Ribeira de Pena;0.247;0.0;0.0;0.0;0.934;0.017;0.074;0.314;195.0
2016;Rio Maior;0.0;0.0;0.105;0.0;0.725;0.052;0.169;0.388;195.0
2016;Sabrosa;0.087;0.0;0.47;0.0;0.174;0.188;0.091;0.274;195.0
2016;Sabugal;0.0;0.0;0.0;0.0;0.655;0.0;0.183;0.162;195.0
2016;Salvaterra de Magos;0.296;0.0;0.125;0.0;0.652;0.129;0.18;0.302;195.0
2016;Santa Comba Dão;0.275;0.0;0.0;0.216;0.495;0.683;0.074;0.267;131.0
2016;Santa Cruz da Graciosa;0.523;0.767;0.0;0.16;0.561;0.0;0.129;0.287;131.0
2016;Santa Cruz das Flores;1.0;0.164;0.348;0.164;0.397;0.164;0.016;0.426;131.0
2016;Santa Marta de Penaguião;0.153;0.153;0.153;0.153;0.153;0.153;0.153;0.15;131.0
2016;Santana;0.15;0.523;0.0;0.0;0.934;0.0;0.109;0.147;131.0
2016;Santiago do Cacém;0.54;0.0;0.073;0.0;0.714;0.958;0.138;0.412;131.0
2016;São Brás de Alportel;0.0;0.568;0.0;1.0;0.491;0.979;0.084;0.246;173.0
2016;São João da Madeira;0.0;0.0;0.0;0.0;0.254;0.317;0.195;0.458;173.0
2016;São João da Pesqueira;0.0;0.087;0.523;0.0;0.979;0.767;0.061;0.262;173.0
2016;São Pedro do Sul;0.199;0.0;0.0;0.0;0.038;0.286;0.042;0.091;173.0
2016;São Roque do Pico;0.488;0.233;0.0;0.16;0.523;0.286;0.024;0.338;173.0
2016;São Vicente;0.78;1.0;0.0;0.0;0.631;0.0;0.0;0.184;173.0
2016;Sardoal;0.132;0.0;0.0;0.0;0.425;0.153;0.06;0.196;66.0
2016;Sátão;0.129;0.0;0.0;0.0;0.498;0.373;0.119;0.087;66.0
2016;Seia;0.474;0.0;0.0;0.0;0.69;0.474;0.369;0.226;66.0
2016;Sernancelhe;0.146;0.0;0.146;0.0;0.146;0.861;0.08;0.034;66.0
2016;Serpa;0.0;0.0;0.0;0.0;0.547;0.192;0.408;0.196;66.0
2016;Sertã;0.254;0.843;0.0;0.554;0.261;0.934;0.113;0.209;66.0
2016;Sever do Vouga;0.0;0.0;0.0;0.0;0.47;1.0;0.044;0.38;297.0
2016;Silves;0.366;0.0;0.056;0.0;0.955;1.0;0.181;0.293;297.0
2016;Sobral de Monte Agraço;0.756;0.0;0.0;0.157;0.0;0.934;0.025;0.297;297.0
2016;Soure;0.0;0.0;0.0;0.0;0.202;0.857;0.068;0.259;297.0
2016;Sousel;0.153;0.153;0.153;0.153;0.153;0.153;0.098;0.165;297.0
2016;Tábua;0.763;0.0;0.279;0.0;0.582;0.627;0.084;0.127;297.0
2016;Tabuaço;0.15;0.16;0.052;0.16;1.0;0.812;0.124;0.33;331.0
2016;Tarouca;0.223;0.286;0.125;0.0;1.0;0.523;0.089;0.175;331.0
2016;Tavira;0.484;0.0;0.094;0.0;0.728;1.0;0.054;0.241;331.0
2016;Terras de Bouro;0.77;0.157;0.0;0.157;1.0;0.0;0.006;0.248;331.0
2016;Tomar;0.115;0.0;0.0;0.0;0.418;0.481;0.452;0.34;331.0
2016;Tondela;0.244;0.0;0.0;0.0;0.512;0.049;0.101;0.419;331.0
2016;Torre de Moncorvo;0.484;0.15;0.0;0.115;0.0;0.0;0.041;0.161;94.0
2016;Torres Novas;0.265;0.0;0.0;0.0;0.878;0.07;0.199;0.461;94.0
2016;Torres Vedras;0.143;0.0;0.042;0.0;0.672;0.927;0.464;0.408;94.0
2016;Trancoso;0.0;0.0;0.0;0.0;0.993;0.014;0.067;0.239;94.0
2016;Trofa;0.021;0.0;0.0;0.0;0.195;0.185;0.412;0.475;94.0
2016;Vagos;0.0;0.017;0.0;0.0;0.714;0.735;0.119;0.354;94.0
2016;Valença;0.321;0.0;0.059;0.0;0.233;0.139;0.131;0.292;99.0
2016;Valpaços;0.0;0.0;0.0;0.0;0.892;1.0;0.228;0.121;99.0
2016;Velas;0.348;0.732;0.0;0.251;1.0;0.01;0.129;0.368;99.0
2016;Vendas Novas;0.0;0.0;0.0;0.0;0.774;0.0;0.148;0.454;99.0
2016;Viana do Alentejo;0.376;0.157;0.15;0.157;0.0;0.157;0.114;0.223;99.0
2016;Vidigueira;0.157;0.0;0.157;0.0;0.157;0.0;0.294;0.239;99.0
2016;Vieira do Minho;0.077;0.202;0.0;0.0;0.916;0.233;0.091;0.192;119.0
2016;Vila de Rei;0.568;0.0;0.15;0.15;0.979;0.15;0.0;0.116;119.0
2016;Vila do Bispo;0.16;0.16;0.16;0.16;0.16;0.16;0.155;0.332;119.0
2016;Vila Flor;0.683;0.153;0.0;0.153;0.233;0.153;0.081;0.202;119.0
2016;Vila Nova da Barquinha;0.087;0.15;0.0;0.0;0.648;0.15;0.1;0.128;119.0
2016;Vila Nova de Cerveira;0.226;0.0;0.31;0.0;0.467;0.523;0.016;0.482;119.0
2016;Vila Nova de Foz Côa;0.467;0.157;0.0;0.0;0.784;0.812;0.044;0.258;221.0
2016;Vila Nova de Paiva;0.498;0.15;0.0;0.15;0.397;0.087;0.029;0.103;221.0
2016;Vila Nova de Poiares;0.303;0.348;0.0;0.0;0.662;0.983;0.114;0.3;221.0
2016;Vila Pouca de Aguiar;0.0;0.0;0.0;0.0;0.432;0.425;0.174;0.192;221.0
2016;Vila Real de Santo António;0.209;0.233;0.091;0.0;0.92;1.0;0.251;0.26;221.0
2016;Vila Verde;0.0;0.0;0.0;0.0;0.683;0.0;0.136;0.171;221.0
2016;Vila Viçosa;0.146;0.0;0.0;0.0;1.0;0.0;0.106;0.451;162.0
2016;Vimioso;0.15;0.15;0.15;0.15;0.15;0.15;0.023;0.159;162.0
2016;Vinhais;0.756;0.0;0.523;0.0;0.972;1.0;0.096;0.135;162.0
2016;Vizela;0.129;0.021;0.0;0.0;0.582;0.589;0.033;0.132;162.0
2016;Vouzela;0.105;0.0;0.0;0.0;0.882;0.0;0.155;0.224;162.0
2017;Águeda;0.334;0.0;0.0;0.0;0.345;0.007;0.381;0.46;162.0
2017;Aguiar da Beira;0.0;0.0;0.0;0.105;0.164;0.105;0.018;0.122;151.0
2017;Alandroal;0.108;0.108;0.108;0.108;0.108;0.108;0.049;0.2;151.0
2017;Albufeira;0.564;0.0;0.31;0.0;1.0;1.0;0.26;0.376;151.0
2017;Alcácer do Sal;0.272;0.115;0.0;0.0;0.763;0.0;0.115;0.356;151.0
2017;Alcobaça;0.066;0.0;0.0;0.0;0.589;0.453;0.28;0.373;151.0
2017;Alcoutim;0.108;0.108;0.108;0.108;0.108;0.108;0.006;0.233;151.0
2017;Alfândega da Fé;0.01;0.108;0.0;0.108;0.209;0.108;0.056;0.189;306.0
2017;Alijó;0.105;0.425;0.16;0.0;0.895;0.0;0.171;0.297;306.0
2017;Aljezur;0.108;0.108;0.108;0.108;0.108;0.108;0.008;0.201;306.0
2017;Almeida;0.0;0.0;0.0;0.108;0.735;0.456;0.046;0.173;306.0
2017;Almeirim;0.564;0.0;0.223;0.0;0.882;0.551;0.195;0.333;306.0
2017;Almodôvar;0.038;0.111;0.0;0.0;0.787;0.0;0.061;0.271;306.0
2017;Alpiarça;0.0;0.0;0.167;0.0;0.202;1.0;0.046;0.335;31.0
2017;Alter do Chão;0.62;0.0;0.108;0.0;0.108;0.934;0.075;0.222;31.0
2017;Alvaiázere;0.523;0.0;0.0;0.0;0.303;0.0;0.061;0.264;31.0
2017;Alvito;0.115;0.0;0.115;0.0;0.115;0.129;0.037;0.337;31.0
2017;Amares;0.383;0.0;0.171;0.0;0.906;0.209;0.094;0.271;31.0
2017;Anadia;0.08;0.0;0.0;0.0;0.293;0.0;0.112;0.452;31.0
2017;Ansião;0.07;0.0;0.0;0.0;0.408;0.348;0.104;0.26;176.0
2017;Arcos de Valdevez;0.0;0.0;0.0;0.0;0.794;0.544;0.046;0.29;176.0
2017;Arganil;0.547;0.0;0.0;0.0;0.195;0.115;0.048;0.17;176.0
2017;Armamar;0.0;0.105;0.0;0.105;0.523;0.105;0.035;0.159;176.0
2017;Arouca;0.0;0.0;0.0;0.0;0.634;0.0;0.099;0.257;176.0
2017;Arraiolos;0.585;0.115;0.0;0.115;0.258;0.115;0.027;0.358;176.0
2017;Arronches;0.105;0.105;0.105;0.105;0.105;0.105;0.011;0.17;38.0
2017;Arruda dos Vinhos;0.0;0.355;0.0;0.0;0.401;0.913;0.042;0.367;38.0
2017;Avis;0.115;0.115;0.115;0.0;0.115;0.206;0.142;0.331;38.0
2017;Azambuja;0.376;0.0;0.0;0.213;0.24;1.0;0.243;0.478;38.0
2017;Barcelos;0.0;0.0;0.0;0.0;0.439;0.087;0.128;0.275;38.0
2017;Barrancos;0.105;0.105;0.105;0.105;0.105;0.105;0.032;0.155;38.0
2017;Batalha;0.39;0.0;0.0;0.0;0.233;0.92;0.023;0.452;339.0
2017;Belmonte;0.568;0.105;0.0;0.105;0.812;0.105;0.112;0.123;339.0
2017;Bombarral;0.136;0.0;0.0;0.0;0.467;0.0;0.046;0.305;339.0
2017;Borba;0.115;0.115;0.115;0.115;0.115;0.115;0.18;0.331;339.0
2017;Boticas;0.105;0.105;0.105;0.105;0.105;0.105;0.037;0.161;339.0
2017;Bragança;0.237;0.0;0.0;0.0;0.446;0.62;0.269;0.404;339.0
2017;Cabeceiras de Basto;0.0;0.0;0.0;0.0;0.948;0.0;0.205;0.124;133.0
2017;Cadaval;0.321;0.115;0.024;0.0;0.328;0.0;0.041;0.325;133.0
2017;Caldas da Rainha;0.268;0.0;0.063;0.0;0.408;0.258;0.276;0.394;133.0
2017;Calheta [R.A.A.];0.443;0.108;0.321;0.108;0.589;0.108;0.043;0.231;133.0
2017;Câmara de Lobos;0.348;0.812;0.16;0.202;0.624;0.0;0.407;0.406;133.0
2017;Caminha;0.223;0.0;0.063;0.0;0.425;0.596;0.041;0.225;133.0
