Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Alpiarça,Cursos Tecnológicos e Profissionais,11º ano,19.8,89.0,891.7,,False,,False,-0.3998584142640521,True
2012.0,Alpiarça,Cursos Tecnológicos e Profissionais,12º ano,20.0,89.0,891.7,,False,,False,-0.3998584142640521,True
2012.0,Alter do Chão,Cursos gerais,10º ano,15.8,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alter do Chão,Cursos gerais,11º ano,23.1,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alter do Chão,Cursos gerais,12º ano,49.5,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,10º ano,0.0,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,11º ano,0.0,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alter do Chão,Cursos Tecnológicos e Profissionais,12º ano,49.5,126.0,801.3,,False,,False,-0.8901157183826744,True
2012.0,Alvaiázere,Cursos gerais,10º ano,10.7,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvaiázere,Cursos gerais,11º ano,26.9,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvaiázere,Cursos gerais,12º ano,49.5,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,10º ano,19.7,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,11º ano,19.7,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvaiázere,Cursos Tecnológicos e Profissionais,12º ano,5.9,71.0,834.4,,False,,False,-0.7106077895516303,True
2012.0,Alvito,Cursos gerais,10º ano,19.8,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Alvito,Cursos gerais,11º ano,19.8,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Alvito,Cursos gerais,12º ano,19.8,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Alvito,Cursos Tecnológicos e Profissionais,10º ano,6.7,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Alvito,Cursos Tecnológicos e Profissionais,11º ano,0.0,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Alvito,Cursos Tecnológicos e Profissionais,12º ano,27.6,50.0,894.4,,False,,False,-0.3852157735436954,True
2012.0,Amadora,Cursos gerais,10º ano,32.5,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amadora,Cursos gerais,11º ano,28.8,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amadora,Cursos gerais,12º ano,49.5,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amadora,Cursos Tecnológicos e Profissionais,10º ano,19.3,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amadora,Cursos Tecnológicos e Profissionais,11º ano,8.4,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amadora,Cursos Tecnológicos e Profissionais,12º ano,49.5,3303.0,1279.5,,False,,False,1.7032586492005668,True
2012.0,Amarante,Cursos gerais,10º ano,12.5,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amarante,Cursos gerais,11º ano,6.2,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amarante,Cursos gerais,12º ano,38.2,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amarante,Cursos Tecnológicos e Profissionais,10º ano,10.3,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amarante,Cursos Tecnológicos e Profissionais,11º ano,5.6,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amarante,Cursos Tecnológicos e Profissionais,12º ano,13.9,1015.0,832.4,,False,,False,-0.7214541900852282,True
2012.0,Amares,Cursos gerais,10º ano,18.1,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Amares,Cursos gerais,11º ano,17.3,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Amares,Cursos gerais,12º ano,33.3,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Amares,Cursos Tecnológicos e Profissionais,10º ano,15.3,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Amares,Cursos Tecnológicos e Profissionais,11º ano,5.9,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Amares,Cursos Tecnológicos e Profissionais,12º ano,8.3,240.0,857.9,,False,,False,-0.5831625832818558,True
2012.0,Anadia,Cursos gerais,10º ano,17.2,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Anadia,Cursos gerais,11º ano,12.9,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Anadia,Cursos gerais,12º ano,34.0,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Anadia,Cursos Tecnológicos e Profissionais,10º ano,11.5,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Anadia,Cursos Tecnológicos e Profissionais,11º ano,2.0,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Anadia,Cursos Tecnológicos e Profissionais,12º ano,28.9,141.0,925.3,,False,,False,-0.217638885299609,True
2012.0,Angra do Heroísmo,Cursos gerais,10º ano,36.9,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Angra do Heroísmo,Cursos gerais,11º ano,21.2,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Angra do Heroísmo,Cursos gerais,12º ano,36.4,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,10º ano,39.5,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,11º ano,2.6,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,12º ano,28.4,1544.0,933.0,,False,,False,-0.1758802432452571,True
2012.0,Ansião,Cursos gerais,10º ano,22.2,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Ansião,Cursos gerais,11º ano,14.1,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Ansião,Cursos gerais,12º ano,28.3,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Ansião,Cursos Tecnológicos e Profissionais,10º ano,2.2,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Ansião,Cursos Tecnológicos e Profissionais,11º ano,0.0,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Ansião,Cursos Tecnológicos e Profissionais,12º ano,15.9,129.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arcos de Valdevez,Cursos gerais,10º ano,12.0,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arcos de Valdevez,Cursos gerais,11º ano,9.2,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arcos de Valdevez,Cursos gerais,12º ano,35.7,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,10º ano,6.2,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,11º ano,4.0,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,12º ano,6.6,128.0,789.9,,False,,False,-0.951940201424182,True
2012.0,Arganil,Cursos gerais,10º ano,20.5,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Arganil,Cursos gerais,11º ano,8.1,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Arganil,Cursos gerais,12º ano,30.6,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Arganil,Cursos Tecnológicos e Profissionais,10º ano,9.3,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Arganil,Cursos Tecnológicos e Profissionais,11º ano,3.6,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Arganil,Cursos Tecnológicos e Profissionais,12º ano,17.9,219.0,770.4,,False,,False,-1.057692606626761,True
2012.0,Armamar,Cursos gerais,10º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Armamar,Cursos gerais,11º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Armamar,Cursos gerais,12º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Armamar,Cursos Tecnológicos e Profissionais,10º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Armamar,Cursos Tecnológicos e Profissionais,11º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Armamar,Cursos Tecnológicos e Profissionais,12º ano,19.5,100.0,748.2,,False,,False,-1.1780876525496964,True
2012.0,Arouca,Cursos gerais,10º ano,9.7,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arouca,Cursos gerais,11º ano,12.6,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arouca,Cursos gerais,12º ano,37.4,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arouca,Cursos Tecnológicos e Profissionais,10º ano,1.4,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arouca,Cursos Tecnológicos e Profissionais,11º ano,0.0,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arouca,Cursos Tecnológicos e Profissionais,12º ano,14.1,211.0,744.6,,False,,False,-1.1976111735101729,True
2012.0,Arraiolos,Cursos gerais,10º ano,22.6,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arraiolos,Cursos gerais,11º ano,16.3,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arraiolos,Cursos gerais,12º ano,34.2,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,10º ano,0.0,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,11º ano,19.7,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arraiolos,Cursos Tecnológicos e Profissionais,12º ano,11.1,91.0,838.3,,False,,False,-0.6894573085111146,True
2012.0,Arronches,Cursos gerais,10º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arronches,Cursos gerais,11º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arronches,Cursos gerais,12º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arronches,Cursos Tecnológicos e Profissionais,10º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arronches,Cursos Tecnológicos e Profissionais,11º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arronches,Cursos Tecnológicos e Profissionais,12º ano,19.7,61.0,829.2,,False,,False,-0.7388084309389843,True
2012.0,Arruda dos Vinhos,Cursos gerais,10º ano,6.2,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Arruda dos Vinhos,Cursos gerais,11º ano,6.7,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Arruda dos Vinhos,Cursos gerais,12º ano,33.9,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,10º ano,22.2,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,11º ano,0.0,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,12º ano,49.5,82.0,962.9,,False,,False,-0.0137265552679697,True
2012.0,Aveiro,Cursos gerais,10º ano,16.6,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Aveiro,Cursos gerais,11º ano,15.8,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Aveiro,Cursos gerais,12º ano,35.5,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,10º ano,5.3,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,11º ano,4.3,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Aveiro,Cursos Tecnológicos e Profissionais,12º ano,25.6,948.0,1114.4,,False,,False,0.8078882851520665,True
2012.0,Avis,Cursos gerais,10º ano,19.8,196.0,855.4,,False,,False,-0.5967205839488531,True
2012.0,Avis,Cursos gerais,11º ano,19.8,196.0,855.4,,False,,False,-0.5967205839488531,True
2012.0,Avis,Cursos gerais,12º ano,19.8,196.0,855.4,,False,,False,-0.5967205839488531,True
