Valor RSI TRATADO;;
427.0;;
427.0;;
55.0;;
55.0;;
55.0;;
55.0;;
55.0;;
55.0;;
278.0;;
278.0;;
278.0;;
278.0;;
278.0;;
278.0;;
225.0;;
225.0;;
225.0;;
225.0;;
225.0;;
225.0;;
2755.0;;
2755.0;;
2755.0;;
2755.0;;
2755.0;;
2755.0;;
52.0;;
52.0;;
52.0;;
52.0;;
52.0;;
52.0;;
794.0;;
794.0;;
794.0;;
794.0;;
794.0;;
794.0;;
225.0;;
225.0;;
225.0;;
225.0;;
225.0;;
225.0;;
70.0;;
70.0;;
70.0;;
70.0;;
70.0;;
70.0;;
212.0;;
212.0;;
212.0;;
212.0;;
212.0;;
212.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
142.0;;
142.0;;
142.0;;
142.0;;
142.0;;
142.0;;
509.0;;
509.0;;
509.0;;
509.0;;
509.0;;
509.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
657.0;;
657.0;;
657.0;;
657.0;;
657.0;;
657.0;;
783.0;;
783.0;;
783.0;;
783.0;;
783.0;;
783.0;;
1888.0;;
1888.0;;
1888.0;;
1888.0;;
1888.0;;
1888.0;;
206.0;;
206.0;;
206.0;;
206.0;;
206.0;;
206.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
351.0;;
351.0;;
351.0;;
351.0;;
351.0;;
351.0;;
15.0;;
15.0;;
15.0;;
15.0;;
15.0;;
15.0;;
773.0;;
773.0;;
773.0;;
773.0;;
773.0;;
773.0;;
77.0;;
77.0;;
77.0;;
77.0;;
77.0;;
77.0;;
157.0;;
157.0;;
157.0;;
157.0;;
157.0;;
157.0;;
1393.0;;
1393.0;;
1393.0;;
1393.0;;
1393.0;;
1393.0;;
264.0;;
264.0;;
264.0;;
264.0;;
264.0;;
264.0;;
769.0;;
769.0;;
769.0;;
769.0;;
769.0;;
769.0;;
138.0;;
138.0;;
138.0;;
138.0;;
138.0;;
138.0;;
524.0;;
524.0;;
524.0;;
524.0;;
524.0;;
524.0;;
406.0;;
406.0;;
406.0;;
406.0;;
406.0;;
406.0;;
992.0;;
992.0;;
992.0;;
992.0;;
992.0;;
992.0;;
812.0;;
812.0;;
812.0;;
812.0;;
812.0;;
812.0;;
1243.0;;
1243.0;;
1243.0;;
1243.0;;
1243.0;;
1243.0;;
572.0;;
572.0;;
572.0;;
572.0;;
572.0;;
572.0;;
272.0;;
272.0;;
272.0;;
272.0;;
272.0;;
272.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
1096.0;;
1096.0;;
1096.0;;
1096.0;;
1096.0;;
1096.0;;
188.0;;
188.0;;
188.0;;
188.0;;
188.0;;
188.0;;
147.0;;
147.0;;
147.0;;
147.0;;
147.0;;
147.0;;
101.0;;
101.0;;
101.0;;
101.0;;
101.0;;
101.0;;
32.0;;
32.0;;
32.0;;
32.0;;
32.0;;
32.0;;
75.0;;
75.0;;
75.0;;
75.0;;
75.0;;
75.0;;
1893.0;;
1893.0;;
1893.0;;
1893.0;;
1893.0;;
1893.0;;
301.0;;
301.0;;
301.0;;
301.0;;
301.0;;
301.0;;
76.0;;
76.0;;
76.0;;
76.0;;
76.0;;
76.0;;
68.0;;
68.0;;
68.0;;
68.0;;
68.0;;
68.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
235.0;;
235.0;;
235.0;;
235.0;;
235.0;;
235.0;;
217.0;;
217.0;;
217.0;;
217.0;;
217.0;;
217.0;;
797.0;;
797.0;;
797.0;;
797.0;;
797.0;;
797.0;;
1278.0;;
1278.0;;
1278.0;;
1278.0;;
1278.0;;
1278.0;;
367.0;;
367.0;;
367.0;;
367.0;;
367.0;;
367.0;;
233.0;;
233.0;;
233.0;;
233.0;;
233.0;;
233.0;;
573.0;;
573.0;;
573.0;;
573.0;;
573.0;;
573.0;;
419.0;;
419.0;;
419.0;;
419.0;;
419.0;;
419.0;;
1137.0;;
1137.0;;
1137.0;;
1137.0;;
1137.0;;
1137.0;;
586.0;;
586.0;;
586.0;;
586.0;;
586.0;;
586.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
81.0;;
81.0;;
81.0;;
81.0;;
81.0;;
81.0;;
603.0;;
603.0;;
603.0;;
603.0;;
603.0;;
603.0;;
1370.0;;
1370.0;;
1370.0;;
1370.0;;
1370.0;;
1370.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
852.0;;
852.0;;
852.0;;
852.0;;
852.0;;
852.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
337.0;;
337.0;;
337.0;;
337.0;;
337.0;;
337.0;;
271.0;;
271.0;;
271.0;;
271.0;;
271.0;;
271.0;;
921.0;;
921.0;;
921.0;;
921.0;;
921.0;;
921.0;;
30.0;;
30.0;;
30.0;;
30.0;;
30.0;;
30.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
336.0;;
336.0;;
336.0;;
336.0;;
336.0;;
336.0;;
140.0;;
140.0;;
140.0;;
140.0;;
140.0;;
140.0;;
536.0;;
536.0;;
536.0;;
536.0;;
536.0;;
536.0;;
2867.0;;
2867.0;;
2867.0;;
2867.0;;
2867.0;;
2867.0;;
304.0;;
304.0;;
304.0;;
304.0;;
304.0;;
304.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
2025.0;;
2025.0;;
2025.0;;
2025.0;;
2025.0;;
2025.0;;
571.0;;
571.0;;
571.0;;
571.0;;
571.0;;
571.0;;
69.0;;
69.0;;
69.0;;
69.0;;
69.0;;
69.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
121.0;;
121.0;;
121.0;;
121.0;;
121.0;;
121.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
29.0;;
29.0;;
29.0;;
29.0;;
29.0;;
29.0;;
95.0;;
95.0;;
95.0;;
95.0;;
95.0;;
95.0;;
149.0;;
149.0;;
149.0;;
149.0;;
149.0;;
149.0;;
110.0;;
110.0;;
110.0;;
110.0;;
110.0;;
110.0;;
170.0;;
170.0;;
170.0;;
170.0;;
170.0;;
170.0;;
80.0;;
80.0;;
80.0;;
80.0;;
80.0;;
80.0;;
295.0;;
295.0;;
295.0;;
295.0;;
295.0;;
295.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
271.0;;
271.0;;
271.0;;
271.0;;
271.0;;
271.0;;
2558.0;;
2558.0;;
2558.0;;
2558.0;;
2558.0;;
2558.0;;
63.0;;
63.0;;
63.0;;
63.0;;
63.0;;
63.0;;
53.0;;
53.0;;
53.0;;
53.0;;
53.0;;
53.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
208.0;;
208.0;;
208.0;;
208.0;;
208.0;;
208.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
179.0;;
179.0;;
179.0;;
179.0;;
179.0;;
179.0;;
234.0;;
234.0;;
234.0;;
234.0;;
234.0;;
234.0;;
1154.0;;
1154.0;;
1154.0;;
1154.0;;
1154.0;;
1154.0;;
108.0;;
108.0;;
108.0;;
108.0;;
108.0;;
108.0;;
69.0;;
69.0;;
69.0;;
69.0;;
69.0;;
69.0;;
1007.0;;
1007.0;;
1007.0;;
1007.0;;
1007.0;;
1007.0;;
265.0;;
265.0;;
265.0;;
265.0;;
265.0;;
265.0;;
136.0;;
136.0;;
136.0;;
136.0;;
136.0;;
136.0;;
113.0;;
113.0;;
113.0;;
113.0;;
113.0;;
113.0;;
145.0;;
145.0;;
145.0;;
145.0;;
145.0;;
145.0;;
299.0;;
299.0;;
299.0;;
299.0;;
299.0;;
299.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
289.0;;
289.0;;
289.0;;
289.0;;
289.0;;
289.0;;
66.0;;
66.0;;
66.0;;
66.0;;
66.0;;
66.0;;
289.0;;
289.0;;
289.0;;
289.0;;
289.0;;
289.0;;
2280.0;;
2280.0;;
2280.0;;
2280.0;;
2280.0;;
2280.0;;
1871.0;;
1871.0;;
1871.0;;
1871.0;;
1871.0;;
1871.0;;
17.0;;
17.0;;
17.0;;
17.0;;
17.0;;
17.0;;
751.0;;
751.0;;
751.0;;
751.0;;
751.0;;
751.0;;
490.0;;
490.0;;
490.0;;
490.0;;
490.0;;
490.0;;
44.0;;
44.0;;
44.0;;
44.0;;
44.0;;
44.0;;
258.0;;
258.0;;
258.0;;
258.0;;
258.0;;
258.0;;
251.0;;
251.0;;
251.0;;
251.0;;
251.0;;
251.0;;
228.0;;
228.0;;
228.0;;
228.0;;
228.0;;
228.0;;
141.0;;
141.0;;
141.0;;
141.0;;
141.0;;
141.0;;
971.0;;
971.0;;
971.0;;
971.0;;
971.0;;
971.0;;
1521.0;;
1521.0;;
1521.0;;
1521.0;;
1521.0;;
1521.0;;
782.0;;
782.0;;
782.0;;
782.0;;
782.0;;
782.0;;
22.0;;
22.0;;
22.0;;
22.0;;
22.0;;
22.0;;
2537.0;;
2537.0;;
2537.0;;
2537.0;;
2537.0;;
2537.0;;
41.0;;
41.0;;
41.0;;
41.0;;
41.0;;
41.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
105.0;;
105.0;;
105.0;;
105.0;;
105.0;;
105.0;;
1501.0;;
1501.0;;
1501.0;;
1501.0;;
1501.0;;
1501.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
53.0;;
53.0;;
53.0;;
53.0;;
53.0;;
53.0;;
73.0;;
73.0;;
73.0;;
73.0;;
73.0;;
73.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
307.0;;
307.0;;
307.0;;
307.0;;
307.0;;
307.0;;
494.0;;
494.0;;
494.0;;
494.0;;
494.0;;
494.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
381.0;;
381.0;;
381.0;;
381.0;;
381.0;;
381.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
136.0;;
136.0;;
136.0;;
136.0;;
136.0;;
136.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
351.0;;
351.0;;
351.0;;
351.0;;
351.0;;
351.0;;
379.0;;
379.0;;
379.0;;
379.0;;
379.0;;
379.0;;
402.0;;
402.0;;
402.0;;
402.0;;
402.0;;
402.0;;
135.0;;
135.0;;
135.0;;
135.0;;
135.0;;
135.0;;
1835.0;;
1835.0;;
1835.0;;
1835.0;;
1835.0;;
1835.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
247.0;;
247.0;;
247.0;;
247.0;;
247.0;;
247.0;;
12.0;;
12.0;;
12.0;;
12.0;;
12.0;;
12.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
200.0;;
1076.0;;
1076.0;;
1076.0;;
1076.0;;
1076.0;;
1076.0;;
474.0;;
474.0;;
474.0;;
474.0;;
474.0;;
474.0;;
18.0;;
18.0;;
18.0;;
18.0;;
18.0;;
18.0;;
235.0;;
235.0;;
235.0;;
235.0;;
235.0;;
235.0;;
362.0;;
362.0;;
362.0;;
362.0;;
362.0;;
362.0;;
441.0;;
441.0;;
441.0;;
441.0;;
441.0;;
441.0;;
130.0;;
130.0;;
130.0;;
130.0;;
130.0;;
130.0;;
98.0;;
98.0;;
98.0;;
98.0;;
98.0;;
98.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
246.0;;
246.0;;
246.0;;
246.0;;
246.0;;
246.0;;
125.0;;
125.0;;
125.0;;
125.0;;
125.0;;
125.0;;
215.0;;
215.0;;
215.0;;
215.0;;
215.0;;
215.0;;
282.0;;
282.0;;
282.0;;
282.0;;
282.0;;
282.0;;
137.0;;
137.0;;
137.0;;
137.0;;
137.0;;
137.0;;
553.0;;
553.0;;
553.0;;
553.0;;
553.0;;
553.0;;
175.0;;
175.0;;
175.0;;
175.0;;
175.0;;
175.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
1605.0;;
1605.0;;
1605.0;;
1605.0;;
1605.0;;
1605.0;;
202.0;;
202.0;;
202.0;;
202.0;;
202.0;;
202.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
942.0;;
942.0;;
942.0;;
942.0;;
942.0;;
942.0;;
244.0;;
244.0;;
244.0;;
244.0;;
244.0;;
244.0;;
1201.0;;
1201.0;;
1201.0;;
1201.0;;
1201.0;;
1201.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
243.0;;
243.0;;
243.0;;
243.0;;
243.0;;
243.0;;
126.0;;
126.0;;
126.0;;
126.0;;
126.0;;
126.0;;
167.0;;
167.0;;
167.0;;
167.0;;
167.0;;
167.0;;
118.0;;
118.0;;
118.0;;
118.0;;
118.0;;
118.0;;
46.0;;
46.0;;
46.0;;
46.0;;
46.0;;
46.0;;
93.0;;
93.0;;
93.0;;
93.0;;
93.0;;
93.0;;
195.0;;
195.0;;
195.0;;
195.0;;
195.0;;
195.0;;
462.0;;
462.0;;
462.0;;
462.0;;
462.0;;
462.0;;
2182.0;;
2182.0;;
2182.0;;
2182.0;;
2182.0;;
2182.0;;
131.0;;
131.0;;
131.0;;
131.0;;
131.0;;
131.0;;
525.0;;
525.0;;
525.0;;
525.0;;
525.0;;
525.0;;
173.0;;
173.0;;
173.0;;
173.0;;
173.0;;
173.0;;
555.0;;
555.0;;
555.0;;
555.0;;
555.0;;
555.0;;
2560.0;;
2560.0;;
2560.0;;
2560.0;;
2560.0;;
2560.0;;
66.0;;
66.0;;
66.0;;
66.0;;
66.0;;
66.0;;
297.0;;
297.0;;
297.0;;
297.0;;
297.0;;
297.0;;
331.0;;
331.0;;
331.0;;
331.0;;
331.0;;
331.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
94.0;;
94.0;;
94.0;;
94.0;;
94.0;;
94.0;;
99.0;;
99.0;;
99.0;;
99.0;;
99.0;;
99.0;;
119.0;;
119.0;;
119.0;;
119.0;;
119.0;;
119.0;;
221.0;;
221.0;;
221.0;;
221.0;;
221.0;;
221.0;;
162.0;;
162.0;;
162.0;;
162.0;;
162.0;;
162.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
306.0;;
306.0;;
306.0;;
306.0;;
306.0;;
306.0;;
31.0;;
31.0;;
31.0;;
31.0;;
31.0;;
31.0;;
517.0;;
517.0;;
517.0;;
517.0;;
517.0;;
517.0;;
176.0;;
176.0;;
176.0;;
176.0;;
176.0;;
176.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
339.0;;
339.0;;
339.0;;
339.0;;
339.0;;
339.0;;
585.0;;
585.0;;
585.0;;
585.0;;
585.0;;
585.0;;
133.0;;
133.0;;
133.0;;
133.0;;
133.0;;
133.0;;
875.0;;
875.0;;
875.0;;
875.0;;
875.0;;
875.0;;
130.0;;
130.0;;
130.0;;
130.0;;
130.0;;
130.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
169.0;;
169.0;;
169.0;;
169.0;;
169.0;;
169.0;;
3266.0;;
3266.0;;
3266.0;;
3266.0;;
3266.0;;
3266.0;;
290.0;;
290.0;;
290.0;;
290.0;;
290.0;;
290.0;;
160.0;;
160.0;;
160.0;;
160.0;;
160.0;;
160.0;;
174.0;;
174.0;;
174.0;;
174.0;;
174.0;;
174.0;;
131.0;;
131.0;;
131.0;;
131.0;;
131.0;;
131.0;;
877.0;;
877.0;;
877.0;;
877.0;;
877.0;;
877.0;;
231.0;;
231.0;;
231.0;;
231.0;;
231.0;;
231.0;;
222.0;;
222.0;;
222.0;;
222.0;;
222.0;;
222.0;;
886.0;;
886.0;;
886.0;;
886.0;;
886.0;;
886.0;;
39.0;;
39.0;;
39.0;;
39.0;;
39.0;;
39.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
1105.0;;
1105.0;;
1105.0;;
1105.0;;
1105.0;;
1105.0;;
243.0;;
243.0;;
243.0;;
243.0;;
243.0;;
243.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
1717.0;;
1717.0;;
1717.0;;
1717.0;;
1717.0;;
1717.0;;
801.0;;
801.0;;
801.0;;
801.0;;
801.0;;
801.0;;
103.0;;
103.0;;
103.0;;
103.0;;
103.0;;
103.0;;
40.0;;
40.0;;
40.0;;
40.0;;
40.0;;
40.0;;
1661.0;;
1661.0;;
1661.0;;
1661.0;;
1661.0;;
1661.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
91.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
48.0;;
48.0;;
48.0;;
48.0;;
48.0;;
48.0;;
187.0;;
187.0;;
187.0;;
187.0;;
187.0;;
187.0;;
226.0;;
226.0;;
226.0;;
226.0;;
226.0;;
226.0;;
748.0;;
748.0;;
748.0;;
748.0;;
748.0;;
748.0;;
468.0;;
468.0;;
468.0;;
468.0;;
468.0;;
468.0;;
26.0;;
26.0;;
26.0;;
26.0;;
26.0;;
26.0;;
155.0;;
155.0;;
155.0;;
155.0;;
155.0;;
155.0;;
142.0;;
142.0;;
142.0;;
142.0;;
142.0;;
142.0;;
26.0;;
26.0;;
26.0;;
26.0;;
26.0;;
26.0;;
107.0;;
107.0;;
107.0;;
107.0;;
107.0;;
107.0;;
1787.0;;
1787.0;;
1787.0;;
1787.0;;
1787.0;;
1787.0;;
155.0;;
155.0;;
155.0;;
155.0;;
155.0;;
155.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
38.0;;
511.0;;
511.0;;
511.0;;
511.0;;
511.0;;
511.0;;
470.0;;
470.0;;
470.0;;
470.0;;
470.0;;
470.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
312.0;;
312.0;;
312.0;;
312.0;;
312.0;;
312.0;;
291.0;;
291.0;;
291.0;;
291.0;;
291.0;;
291.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
152.0;;
85.0;;
85.0;;
85.0;;
85.0;;
85.0;;
85.0;;
343.0;;
343.0;;
343.0;;
343.0;;
343.0;;
343.0;;
208.0;;
208.0;;
208.0;;
208.0;;
208.0;;
208.0;;
22.0;;
22.0;;
22.0;;
22.0;;
22.0;;
22.0;;
362.0;;
362.0;;
362.0;;
362.0;;
362.0;;
362.0;;
33.0;;
33.0;;
33.0;;
33.0;;
33.0;;
33.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
58.0;;
58.0;;
58.0;;
58.0;;
58.0;;
58.0;;
201.0;;
201.0;;
201.0;;
201.0;;
201.0;;
201.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
109.0;;
109.0;;
109.0;;
109.0;;
109.0;;
109.0;;
340.0;;
340.0;;
340.0;;
340.0;;
340.0;;
340.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
92.0;;
92.0;;
92.0;;
92.0;;
92.0;;
92.0;;
103.0;;
103.0;;
103.0;;
103.0;;
103.0;;
103.0;;
62.0;;
62.0;;
62.0;;
62.0;;
62.0;;
62.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
3303.0;;
807.0;;
807.0;;
807.0;;
807.0;;
807.0;;
807.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
146.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
132.0;;
1419.0;;
1419.0;;
1419.0;;
1419.0;;
1419.0;;
1419.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
87.0;;
87.0;;
87.0;;
87.0;;
87.0;;
87.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
114.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
57.0;;
171.0;;
171.0;;
171.0;;
171.0;;
171.0;;
171.0;;
76.0;;
76.0;;
76.0;;
76.0;;
76.0;;
76.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
49.0;;
83.0;;
83.0;;
83.0;;
83.0;;
83.0;;
83.0;;
880.0;;
880.0;;
880.0;;
880.0;;
880.0;;
880.0;;
164.0;;
164.0;;
164.0;;
164.0;;
164.0;;
164.0;;
290.0;;
290.0;;
290.0;;
290.0;;
290.0;;
290.0;;
595.0;;
595.0;;
595.0;;
595.0;;
595.0;;
595.0;;
457.0;;
457.0;;
457.0;;
457.0;;
457.0;;
457.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
37.0;;
1798.0;;
1798.0;;
1798.0;;
1798.0;;
1798.0;;
1798.0;;
35.0;;
35.0;;
35.0;;
35.0;;
35.0;;
35.0;;
971.0;;
971.0;;
971.0;;
971.0;;
971.0;;
971.0;;
138.0;;
138.0;;
138.0;;
138.0;;
138.0;;
138.0;;
510.0;;
510.0;;
510.0;;
510.0;;
510.0;;
510.0;;
77.0;;
77.0;;
77.0;;
77.0;;
77.0;;
77.0;;
164.0;;
164.0;;
164.0;;
164.0;;
164.0;;
164.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
1923.0;;
1923.0;;
1923.0;;
1923.0;;
1923.0;;
1923.0;;
288.0;;
288.0;;
288.0;;
288.0;;
288.0;;
288.0;;
365.0;;
365.0;;
365.0;;
365.0;;
365.0;;
365.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
59.0;;
396.0;;
396.0;;
396.0;;
396.0;;
396.0;;
396.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
64.0;;
126.0;;
126.0;;
126.0;;
126.0;;
126.0;;
126.0;;
666.0;;
666.0;;
666.0;;
666.0;;
666.0;;
666.0;;
113.0;;
113.0;;
113.0;;
113.0;;
113.0;;
113.0;;
313.0;;
313.0;;
313.0;;
313.0;;
313.0;;
313.0;;
326.0;;
326.0;;
326.0;;
326.0;;
326.0;;
326.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
50.0;;
202.0;;
202.0;;
202.0;;
202.0;;
202.0;;
202.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
151.0;;
2233.0;;
2233.0;;
2233.0;;
2233.0;;
2233.0;;
2233.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
51.0;;
830.0;;
830.0;;
830.0;;
830.0;;
830.0;;
830.0;;
165.0;;
165.0;;
165.0;;
165.0;;
165.0;;
165.0;;
47.0;;
47.0;;
47.0;;
47.0;;
47.0;;
47.0;;
171.0;;
171.0;;
