Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI,Valor GMM,zscore_valor_alunos,zscore_bool_valor_alunos,zscore_valor_rsi,zscore_bool_valor_rsi,zscore_valor_gmm,zscore_bool_valor_gmm
2012.0,Alcochete,Cursos Tecnológicos e Profissionais,12º ano,49.5,211.0,1883.0,,False,,False,,False
2012.0,Alcoutim,Cursos gerais,10º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alcoutim,Cursos gerais,11º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alcoutim,Cursos gerais,12º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alcoutim,Cursos Tecnológicos e Profissionais,10º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alcoutim,Cursos Tecnológicos e Profissionais,11º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alcoutim,Cursos Tecnológicos e Profissionais,12º ano,19.5,31.0,766.9,,False,,False,,False
2012.0,Alenquer,Cursos gerais,10º ano,26.5,421.0,1025.4,,False,,False,,False
2012.0,Alenquer,Cursos gerais,11º ano,16.2,421.0,1025.4,,False,,False,,False
2012.0,Alenquer,Cursos gerais,12º ano,20.9,421.0,1025.4,,False,,False,,False
2012.0,Alenquer,Cursos Tecnológicos e Profissionais,10º ano,12.6,421.0,1025.4,,False,,False,,False
2012.0,Alenquer,Cursos Tecnológicos e Profissionais,11º ano,1.4,421.0,1025.4,,False,,False,,False
2012.0,Alenquer,Cursos Tecnológicos e Profissionais,12º ano,49.5,421.0,1025.4,,False,,False,,False
2012.0,Alfândega da Fé,Cursos gerais,10º ano,11.8,44.0,750.5,,False,,False,,False
2012.0,Alfândega da Fé,Cursos gerais,11º ano,25.0,44.0,750.5,,False,,False,,False
2012.0,Alfândega da Fé,Cursos gerais,12º ano,36.1,44.0,750.5,,False,,False,,False
2012.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,10º ano,19.5,44.0,750.5,,False,,False,,False
2012.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,11º ano,0.0,44.0,750.5,,False,,False,,False
2012.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,12º ano,19.5,44.0,750.5,,False,,False,,False
2012.0,Alijó,Cursos gerais,10º ano,7.8,172.0,896.2,,False,,False,,False
2012.0,Alijó,Cursos gerais,11º ano,12.5,172.0,896.2,,False,,False,,False
