Ano,Regiao,Curso,Ano Escolar,Valor Alunos,Valor RSI ,Valor GMM
2014.0,Vila Pouca de Aguiar,Cursos gerais,11º ano,10.0,157.0,793.0
2014.0,Vila Pouca de Aguiar,Cursos gerais,12º ano,37.9,157.0,793.0
2014.0,Vila Pouca de Aguiar,Cursos Tecnológicos e Profissionais,10º ano,10.0,157.0,793.0
2014.0,Vila Pouca de Aguiar,Cursos Tecnológicos e Profissionais,11º ano,10.0,157.0,793.0
2014.0,Vila Pouca de Aguiar,Cursos Tecnológicos e Profissionais,12º ano,22.2,157.0,793.0
2014.0,Vila Real,Cursos gerais,10º ano,18.9,620.0,968.3
2014.0,Vila Real,Cursos gerais,11º ano,17.1,620.0,968.3
2014.0,Vila Real,Cursos gerais,12º ano,33.2,620.0,968.3
2014.0,Vila Real,Cursos Tecnológicos e Profissionais,10º ano,10.0,620.0,968.3
2014.0,Vila Real,Cursos Tecnológicos e Profissionais,11º ano,10.0,620.0,968.3
2014.0,Vila Real,Cursos Tecnológicos e Profissionais,12º ano,29.4,620.0,968.3
2014.0,Vila Real de Santo António,Cursos gerais,10º ano,15.8,271.0,858.8
2014.0,Vila Real de Santo António,Cursos gerais,11º ano,22.7,271.0,858.8
2014.0,Vila Real de Santo António,Cursos gerais,12º ano,38.7,271.0,858.8
2014.0,Vila Real de Santo António,Cursos Tecnológicos e Profissionais,10º ano,10.0,271.0,858.8
2014.0,Vila Real de Santo António,Cursos Tecnológicos e Profissionais,11º ano,10.0,271.0,858.8
2014.0,Vila Real de Santo António,Cursos Tecnológicos e Profissionais,12º ano,38.7,271.0,858.8
2014.0,Vila Velha de Ródão,Cursos gerais,10º ano,17.8,132.0,1141.5
2014.0,Vila Velha de Ródão,Cursos gerais,11º ano,17.8,132.0,1141.5
2014.0,Vila Velha de Ródão,Cursos gerais,12º ano,17.8,132.0,1141.5
2014.0,Vila Velha de Ródão,Cursos Tecnológicos e Profissionais,10º ano,17.8,132.0,1141.5
2014.0,Vila Velha de Ródão,Cursos Tecnológicos e Profissionais,11º ano,17.8,132.0,1141.5
2014.0,Vila Velha de Ródão,Cursos Tecnológicos e Profissionais,12º ano,17.8,132.0,1141.5
2014.0,Vila Verde,Cursos gerais,10º ano,23.4,110.0,798.5
2014.0,Vila Verde,Cursos gerais,11º ano,12.3,110.0,798.5
2014.0,Vila Verde,Cursos gerais,12º ano,38.7,110.0,798.5
2014.0,Vila Verde,Cursos Tecnológicos e Profissionais,10º ano,10.0,110.0,798.5
2014.0,Vila Verde,Cursos Tecnológicos e Profissionais,11º ano,10.0,110.0,798.5
2014.0,Vila Verde,Cursos Tecnológicos e Profissionais,12º ano,22.6,110.0,798.5
2014.0,Vila Viçosa,Cursos gerais,10º ano,21.2,95.0,1005.4
2014.0,Vila Viçosa,Cursos gerais,11º ano,14.2,95.0,1005.4
2014.0,Vila Viçosa,Cursos gerais,12º ano,38.7,95.0,1005.4
2014.0,Vila Viçosa,Cursos Tecnológicos e Profissionais,10º ano,10.0,95.0,1005.4
2014.0,Vila Viçosa,Cursos Tecnológicos e Profissionais,11º ano,10.0,95.0,1005.4
2014.0,Vila Viçosa,Cursos Tecnológicos e Profissionais,12º ano,10.0,95.0,1005.4
2014.0,Vimioso,Cursos gerais,10º ano,16.9,32.0,756.2
2014.0,Vimioso,Cursos gerais,11º ano,16.9,32.0,756.2
2014.0,Vimioso,Cursos gerais,12º ano,16.9,32.0,756.2
2014.0,Vimioso,Cursos Tecnológicos e Profissionais,10º ano,16.9,32.0,756.2
2014.0,Vimioso,Cursos Tecnológicos e Profissionais,11º ano,16.9,32.0,756.2
2014.0,Vimioso,Cursos Tecnológicos e Profissionais,12º ano,16.9,32.0,756.2
2014.0,Vinhais,Cursos gerais,10º ano,10.0,88.0,743.1
2014.0,Vinhais,Cursos gerais,11º ano,10.0,88.0,743.1
2014.0,Vinhais,Cursos gerais,12º ano,38.7,88.0,743.1
2014.0,Vinhais,Cursos Tecnológicos e Profissionais,10º ano,10.0,88.0,743.1
2014.0,Vinhais,Cursos Tecnológicos e Profissionais,11º ano,16.9,88.0,743.1
2014.0,Vinhais,Cursos Tecnológicos e Profissionais,12º ano,16.9,88.0,743.1
2014.0,Viseu,Cursos gerais,10º ano,13.4,1273.0,924.8
2014.0,Viseu,Cursos gerais,11º ano,10.0,1273.0,924.8
2014.0,Viseu,Cursos gerais,12º ano,30.7,1273.0,924.8
2014.0,Viseu,Cursos Tecnológicos e Profissionais,10º ano,10.0,1273.0,924.8
2014.0,Viseu,Cursos Tecnológicos e Profissionais,11º ano,10.0,1273.0,924.8
2014.0,Viseu,Cursos Tecnológicos e Profissionais,12º ano,33.6,1273.0,924.8
2014.0,Vizela,Cursos gerais,10º ano,20.4,63.0,753.2
2014.0,Vizela,Cursos gerais,11º ano,15.0,63.0,753.2
2014.0,Vizela,Cursos gerais,12º ano,36.4,63.0,753.2
2014.0,Vizela,Cursos Tecnológicos e Profissionais,10º ano,10.0,63.0,753.2
2014.0,Vizela,Cursos Tecnológicos e Profissionais,11º ano,10.0,63.0,753.2
2014.0,Vizela,Cursos Tecnológicos e Profissionais,12º ano,32.9,63.0,753.2
2014.0,Vouzela,Cursos gerais,10º ano,17.0,22.0,811.3
2014.0,Vouzela,Cursos gerais,11º ano,10.0,22.0,811.3
2014.0,Vouzela,Cursos gerais,12º ano,35.4,22.0,811.3
2014.0,Vouzela,Cursos Tecnológicos e Profissionais,10º ano,10.0,22.0,811.3
2014.0,Vouzela,Cursos Tecnológicos e Profissionais,11º ano,10.0,22.0,811.3
2014.0,Vouzela,Cursos Tecnológicos e Profissionais,12º ano,10.0,22.0,811.3
2015.0,Abrantes,Cursos gerais,10º ano,13.4,484.0,997.2
2015.0,Abrantes,Cursos gerais,11º ano,14.3,484.0,997.2
2015.0,Abrantes,Cursos gerais,12º ano,34.6,484.0,997.2
2015.0,Abrantes,Cursos Tecnológicos e Profissionais,10º ano,34.2,484.0,997.2
2015.0,Abrantes,Cursos Tecnológicos e Profissionais,11º ano,12.2,484.0,997.2
2015.0,Abrantes,Cursos Tecnológicos e Profissionais,12º ano,26.7,484.0,997.2
2015.0,Águeda,Cursos gerais,10º ano,20.3,348.0,947.8
2015.0,Águeda,Cursos gerais,11º ano,11.1,348.0,947.8
2015.0,Águeda,Cursos gerais,12º ano,31.2,348.0,947.8
2015.0,Águeda,Cursos Tecnológicos e Profissionais,10º ano,10.0,348.0,947.8
2015.0,Águeda,Cursos Tecnológicos e Profissionais,11º ano,10.0,348.0,947.8
2015.0,Águeda,Cursos Tecnológicos e Profissionais,12º ano,21.3,348.0,947.8
2015.0,Aguiar da Beira,Cursos gerais,10º ano,10.5,28.0,724.8
2015.0,Aguiar da Beira,Cursos gerais,11º ano,10.0,28.0,724.8
2015.0,Aguiar da Beira,Cursos gerais,12º ano,38.7,28.0,724.8
2015.0,Aguiar da Beira,Cursos Tecnológicos e Profissionais,10º ano,10.0,28.0,724.8
2015.0,Aguiar da Beira,Cursos Tecnológicos e Profissionais,11º ano,10.0,28.0,724.8
2015.0,Aguiar da Beira,Cursos Tecnológicos e Profissionais,12º ano,38.7,28.0,724.8
2015.0,Alandroal,Cursos gerais,10º ano,15.7,55.0,827.6
2015.0,Alandroal,Cursos gerais,11º ano,15.7,55.0,827.6
2015.0,Alandroal,Cursos gerais,12º ano,15.7,55.0,827.6
2015.0,Alandroal,Cursos Tecnológicos e Profissionais,10º ano,15.7,55.0,827.6
2015.0,Alandroal,Cursos Tecnológicos e Profissionais,11º ano,15.7,55.0,827.6
2015.0,Alandroal,Cursos Tecnológicos e Profissionais,12º ano,15.7,55.0,827.6
2015.0,Albergaria-a-Velha,Cursos gerais,10º ano,15.8,228.0,988.5
2015.0,Albergaria-a-Velha,Cursos gerais,11º ano,10.0,228.0,988.5
2015.0,Albergaria-a-Velha,Cursos gerais,12º ano,26.5,228.0,988.5
2015.0,Albergaria-a-Velha,Cursos Tecnológicos e Profissionais,10º ano,10.0,228.0,988.5
2015.0,Albergaria-a-Velha,Cursos Tecnológicos e Profissionais,11º ano,10.0,228.0,988.5
2015.0,Albergaria-a-Velha,Cursos Tecnológicos e Profissionais,12º ano,36.4,228.0,988.5
2015.0,Albufeira,Cursos gerais,10º ano,28.2,191.0,883.6
2015.0,Albufeira,Cursos gerais,11º ano,16.8,191.0,883.6
2015.0,Albufeira,Cursos gerais,12º ano,32.5,191.0,883.6
2015.0,Albufeira,Cursos Tecnológicos e Profissionais,10º ano,10.0,191.0,883.6
2015.0,Albufeira,Cursos Tecnológicos e Profissionais,11º ano,10.0,191.0,883.6
2015.0,Albufeira,Cursos Tecnológicos e Profissionais,12º ano,38.7,191.0,883.6
2015.0,Alcácer do Sal,Cursos gerais,10º ano,15.7,97.0,890.1
2015.0,Alcácer do Sal,Cursos gerais,11º ano,10.2,97.0,890.1
2015.0,Alcácer do Sal,Cursos gerais,12º ano,29.1,97.0,890.1
2015.0,Alcácer do Sal,Cursos Tecnológicos e Profissionais,10º ano,10.0,97.0,890.1
2015.0,Alcácer do Sal,Cursos Tecnológicos e Profissionais,11º ano,10.0,97.0,890.1
2015.0,Alcácer do Sal,Cursos Tecnológicos e Profissionais,12º ano,10.0,97.0,890.1
2015.0,Alcanena,Cursos gerais,10º ano,10.0,35.0,978.5
2015.0,Alcanena,Cursos gerais,11º ano,10.0,35.0,978.5
2015.0,Alcanena,Cursos gerais,12º ano,30.0,35.0,978.5
2015.0,Alcanena,Cursos Tecnológicos e Profissionais,10º ano,12.9,35.0,978.5
2015.0,Alcanena,Cursos Tecnológicos e Profissionais,11º ano,16.1,35.0,978.5
2015.0,Alcanena,Cursos Tecnológicos e Profissionais,12º ano,28.6,35.0,978.5
2015.0,Alcobaça,Cursos gerais,10º ano,13.5,270.0,877.3
2015.0,Alcobaça,Cursos gerais,11º ano,10.0,270.0,877.3
2015.0,Alcobaça,Cursos gerais,12º ano,32.9,270.0,877.3
2015.0,Alcobaça,Cursos Tecnológicos e Profissionais,10º ano,10.0,270.0,877.3
2015.0,Alcobaça,Cursos Tecnológicos e Profissionais,11º ano,10.0,270.0,877.3
2015.0,Alcobaça,Cursos Tecnológicos e Profissionais,12º ano,38.3,270.0,877.3
2015.0,Alcochete,Cursos gerais,10º ano,10.0,170.0,1775.9
2015.0,Alcochete,Cursos gerais,11º ano,10.0,170.0,1775.9
2015.0,Alcochete,Cursos gerais,12º ano,38.7,170.0,1775.9
2015.0,Alcochete,Cursos Tecnológicos e Profissionais,10º ano,10.0,170.0,1775.9
2015.0,Alcochete,Cursos Tecnológicos e Profissionais,11º ano,10.0,170.0,1775.9
2015.0,Alcochete,Cursos Tecnológicos e Profissionais,12º ano,38.7,170.0,1775.9
2015.0,Alcoutim,Cursos gerais,10º ano,15.7,7.0,834.3
2015.0,Alcoutim,Cursos gerais,11º ano,15.7,7.0,834.3
2015.0,Alcoutim,Cursos gerais,12º ano,15.7,7.0,834.3
2015.0,Alcoutim,Cursos Tecnológicos e Profissionais,10º ano,15.7,7.0,834.3
2015.0,Alcoutim,Cursos Tecnológicos e Profissionais,11º ano,15.7,7.0,834.3
2015.0,Alcoutim,Cursos Tecnológicos e Profissionais,12º ano,15.7,7.0,834.3
2015.0,Alenquer,Cursos gerais,10º ano,19.5,207.0,1072.8
2015.0,Alenquer,Cursos gerais,11º ano,16.1,207.0,1072.8
2015.0,Alenquer,Cursos gerais,12º ano,26.4,207.0,1072.8
2015.0,Alenquer,Cursos Tecnológicos e Profissionais,10º ano,10.0,207.0,1072.8
2015.0,Alenquer,Cursos Tecnológicos e Profissionais,11º ano,10.0,207.0,1072.8
2015.0,Alenquer,Cursos Tecnológicos e Profissionais,12º ano,31.7,207.0,1072.8
2015.0,Alfândega da Fé,Cursos gerais,10º ano,20.6,29.0,744.9
2015.0,Alfândega da Fé,Cursos gerais,11º ano,15.0,29.0,744.9
2015.0,Alfândega da Fé,Cursos gerais,12º ano,38.7,29.0,744.9
2015.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,10º ano,15.5,29.0,744.9
2015.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,11º ano,10.0,29.0,744.9
2015.0,Alfândega da Fé,Cursos Tecnológicos e Profissionais,12º ano,15.5,29.0,744.9
2015.0,Alijó,Cursos gerais,10º ano,10.0,129.0,913.6
2015.0,Alijó,Cursos gerais,11º ano,10.0,129.0,913.6
2015.0,Alijó,Cursos gerais,12º ano,38.7,129.0,913.6
2015.0,Alijó,Cursos Tecnológicos e Profissionais,10º ano,10.0,129.0,913.6
2015.0,Alijó,Cursos Tecnológicos e Profissionais,11º ano,10.0,129.0,913.6
2015.0,Alijó,Cursos Tecnológicos e Profissionais,12º ano,10.0,129.0,913.6
2015.0,Aljezur,Cursos gerais,10º ano,15.6,39.0,780.4
2015.0,Aljezur,Cursos gerais,11º ano,15.6,39.0,780.4
2015.0,Aljezur,Cursos gerais,12º ano,15.6,39.0,780.4
2015.0,Aljezur,Cursos Tecnológicos e Profissionais,10º ano,15.6,39.0,780.4
2015.0,Aljezur,Cursos Tecnológicos e Profissionais,11º ano,15.6,39.0,780.4
2015.0,Aljezur,Cursos Tecnológicos e Profissionais,12º ano,15.6,39.0,780.4
2015.0,Aljustrel,Cursos gerais,10º ano,10.0,164.0,1084.4
2015.0,Aljustrel,Cursos gerais,11º ano,17.9,164.0,1084.4
2015.0,Aljustrel,Cursos gerais,12º ano,33.3,164.0,1084.4
2015.0,Aljustrel,Cursos Tecnológicos e Profissionais,10º ano,10.5,164.0,1084.4
2015.0,Aljustrel,Cursos Tecnológicos e Profissionais,11º ano,10.0,164.0,1084.4
2015.0,Aljustrel,Cursos Tecnológicos e Profissionais,12º ano,10.0,164.0,1084.4
2015.0,Almada,Cursos gerais,10º ano,17.1,2644.0,1052.0
2015.0,Almada,Cursos gerais,11º ano,14.5,2644.0,1052.0
2015.0,Almada,Cursos gerais,12º ano,34.3,2644.0,1052.0
2015.0,Almada,Cursos Tecnológicos e Profissionais,10º ano,10.0,2644.0,1052.0
2015.0,Almada,Cursos Tecnológicos e Profissionais,11º ano,10.0,2644.0,1052.0
2015.0,Almada,Cursos Tecnológicos e Profissionais,12º ano,38.7,2644.0,1052.0
2015.0,Almeida,Cursos gerais,10º ano,10.0,66.0,758.4
2015.0,Almeida,Cursos gerais,11º ano,10.0,66.0,758.4
2015.0,Almeida,Cursos gerais,12º ano,38.7,66.0,758.4
2015.0,Almeida,Cursos Tecnológicos e Profissionais,10º ano,10.0,66.0,758.4
2015.0,Almeida,Cursos Tecnológicos e Profissionais,11º ano,10.0,66.0,758.4
2015.0,Almeida,Cursos Tecnológicos e Profissionais,12º ano,15.6,66.0,758.4
2015.0,Almeirim,Cursos gerais,10º ano,16.7,273.0,903.7
2015.0,Almeirim,Cursos gerais,11º ano,10.0,273.0,903.7
2015.0,Almeirim,Cursos gerais,12º ano,38.7,273.0,903.7
2015.0,Almeirim,Cursos Tecnológicos e Profissionais,10º ano,10.0,273.0,903.7
2015.0,Almeirim,Cursos Tecnológicos e Profissionais,11º ano,10.0,273.0,903.7
2015.0,Almeirim,Cursos Tecnológicos e Profissionais,12º ano,23.5,273.0,903.7
2015.0,Almodôvar,Cursos gerais,10º ano,10.0,55.0,815.8
2015.0,Almodôvar,Cursos gerais,11º ano,10.0,55.0,815.8
2015.0,Almodôvar,Cursos gerais,12º ano,24.1,55.0,815.8
2015.0,Almodôvar,Cursos Tecnológicos e Profissionais,10º ano,10.0,55.0,815.8
2015.0,Almodôvar,Cursos Tecnológicos e Profissionais,11º ano,10.0,55.0,815.8
2015.0,Almodôvar,Cursos Tecnológicos e Profissionais,12º ano,10.0,55.0,815.8
2015.0,Alpiarça,Cursos gerais,10º ano,11.6,69.0,882.2
2015.0,Alpiarça,Cursos gerais,11º ano,22.9,69.0,882.2
2015.0,Alpiarça,Cursos gerais,12º ano,37.5,69.0,882.2
2015.0,Alpiarça,Cursos Tecnológicos e Profissionais,10º ano,10.0,69.0,882.2
2015.0,Alpiarça,Cursos Tecnológicos e Profissionais,11º ano,10.0,69.0,882.2
2015.0,Alpiarça,Cursos Tecnológicos e Profissionais,12º ano,38.7,69.0,882.2
2015.0,Alter do Chão,Cursos gerais,10º ano,15.7,75.0,813.9
2015.0,Alter do Chão,Cursos gerais,11º ano,16.7,75.0,813.9
2015.0,Alter do Chão,Cursos gerais,12º ano,33.3,75.0,813.9
2015.0,Alter do Chão,Cursos Tecnológicos e Profissionais,10º ano,10.0,75.0,813.9
2015.0,Alter do Chão,Cursos Tecnológicos e Profissionais,11º ano,10.0,75.0,813.9
2015.0,Alter do Chão,Cursos Tecnológicos e Profissionais,12º ano,27.8,75.0,813.9
2015.0,Alvaiázere,Cursos gerais,10º ano,33.3,68.0,811.9
2015.0,Alvaiázere,Cursos gerais,11º ano,10.0,68.0,811.9
2015.0,Alvaiázere,Cursos gerais,12º ano,10.0,68.0,811.9
2015.0,Alvaiázere,Cursos Tecnológicos e Profissionais,10º ano,10.0,68.0,811.9
2015.0,Alvaiázere,Cursos Tecnológicos e Profissionais,11º ano,10.0,68.0,811.9
2015.0,Alvaiázere,Cursos Tecnológicos e Profissionais,12º ano,10.0,68.0,811.9
2015.0,Alvito,Cursos gerais,10º ano,15.9,34.0,899.0
2015.0,Alvito,Cursos gerais,11º ano,15.9,34.0,899.0
2015.0,Alvito,Cursos gerais,12º ano,15.9,34.0,899.0
2015.0,Alvito,Cursos Tecnológicos e Profissionais,10º ano,10.0,34.0,899.0
2015.0,Alvito,Cursos Tecnológicos e Profissionais,11º ano,10.0,34.0,899.0
2015.0,Alvito,Cursos Tecnológicos e Profissionais,12º ano,32.1,34.0,899.0
2015.0,Amadora,Cursos gerais,10º ano,22.1,3021.0,1283.6
2015.0,Amadora,Cursos gerais,11º ano,16.7,3021.0,1283.6
2015.0,Amadora,Cursos gerais,12º ano,38.7,3021.0,1283.6
2015.0,Amadora,Cursos Tecnológicos e Profissionais,10º ano,11.5,3021.0,1283.6
2015.0,Amadora,Cursos Tecnológicos e Profissionais,11º ano,10.0,3021.0,1283.6
2015.0,Amadora,Cursos Tecnológicos e Profissionais,12º ano,38.7,3021.0,1283.6
2015.0,Amarante,Cursos gerais,10º ano,11.1,599.0,842.2
2015.0,Amarante,Cursos gerais,11º ano,10.0,599.0,842.2
2015.0,Amarante,Cursos gerais,12º ano,27.8,599.0,842.2
2015.0,Amarante,Cursos Tecnológicos e Profissionais,10º ano,10.0,599.0,842.2
2015.0,Amarante,Cursos Tecnológicos e Profissionais,11º ano,10.0,599.0,842.2
2015.0,Amarante,Cursos Tecnológicos e Profissionais,12º ano,11.0,599.0,842.2
2015.0,Amares,Cursos gerais,10º ano,11.6,109.0,819.8
2015.0,Amares,Cursos gerais,11º ano,21.4,109.0,819.8
2015.0,Amares,Cursos gerais,12º ano,38.1,109.0,819.8
2015.0,Amares,Cursos Tecnológicos e Profissionais,10º ano,14.0,109.0,819.8
2015.0,Amares,Cursos Tecnológicos e Profissionais,11º ano,10.0,109.0,819.8
2015.0,Amares,Cursos Tecnológicos e Profissionais,12º ano,10.0,109.0,819.8
2015.0,Anadia,Cursos gerais,10º ano,12.0,105.0,944.8
2015.0,Anadia,Cursos gerais,11º ano,11.0,105.0,944.8
2015.0,Anadia,Cursos gerais,12º ano,25.3,105.0,944.8
2015.0,Anadia,Cursos Tecnológicos e Profissionais,10º ano,11.7,105.0,944.8
2015.0,Anadia,Cursos Tecnológicos e Profissionais,11º ano,10.0,105.0,944.8
2015.0,Anadia,Cursos Tecnológicos e Profissionais,12º ano,10.0,105.0,944.8
2015.0,Angra do Heroísmo,Cursos gerais,10º ano,22.0,1434.0,927.8
2015.0,Angra do Heroísmo,Cursos gerais,11º ano,19.1,1434.0,927.8
2015.0,Angra do Heroísmo,Cursos gerais,12º ano,31.9,1434.0,927.8
2015.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,10º ano,29.9,1434.0,927.8
2015.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,11º ano,10.0,1434.0,927.8
2015.0,Angra do Heroísmo,Cursos Tecnológicos e Profissionais,12º ano,38.7,1434.0,927.8
2015.0,Ansião,Cursos gerais,10º ano,16.1,110.0,803.0
2015.0,Ansião,Cursos gerais,11º ano,10.0,110.0,803.0
2015.0,Ansião,Cursos gerais,12º ano,15.6,110.0,803.0
2015.0,Ansião,Cursos Tecnológicos e Profissionais,10º ano,10.0,110.0,803.0
2015.0,Ansião,Cursos Tecnológicos e Profissionais,11º ano,10.0,110.0,803.0
2015.0,Ansião,Cursos Tecnológicos e Profissionais,12º ano,16.9,110.0,803.0
2015.0,Arcos de Valdevez,Cursos gerais,10º ano,10.0,38.0,801.3
2015.0,Arcos de Valdevez,Cursos gerais,11º ano,10.0,38.0,801.3
2015.0,Arcos de Valdevez,Cursos gerais,12º ano,33.7,38.0,801.3
2015.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,10º ano,10.0,38.0,801.3
2015.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,11º ano,10.0,38.0,801.3
2015.0,Arcos de Valdevez,Cursos Tecnológicos e Profissionais,12º ano,21.7,38.0,801.3
2015.0,Arganil,Cursos gerais,10º ano,10.2,53.0,750.2
2015.0,Arganil,Cursos gerais,11º ano,10.0,53.0,750.2
2015.0,Arganil,Cursos gerais,12º ano,13.5,53.0,750.2
2015.0,Arganil,Cursos Tecnológicos e Profissionais,10º ano,17.9,53.0,750.2
2015.0,Arganil,Cursos Tecnológicos e Profissionais,11º ano,10.0,53.0,750.2
2015.0,Arganil,Cursos Tecnológicos e Profissionais,12º ano,12.8,53.0,750.2
2015.0,Armamar,Cursos gerais,10º ano,10.0,48.0,779.9
2015.0,Armamar,Cursos gerais,11º ano,10.0,48.0,779.9
2015.0,Armamar,Cursos gerais,12º ano,12.5,48.0,779.9
2015.0,Armamar,Cursos Tecnológicos e Profissionais,10º ano,15.6,48.0,779.9
2015.0,Armamar,Cursos Tecnológicos e Profissionais,11º ano,15.6,48.0,779.9
2015.0,Armamar,Cursos Tecnológicos e Profissionais,12º ano,15.6,48.0,779.9
2015.0,Arouca,Cursos gerais,10º ano,15.4,101.0,788.2
2015.0,Arouca,Cursos gerais,11º ano,10.0,101.0,788.2
2015.0,Arouca,Cursos gerais,12º ano,37.1,101.0,788.2
2015.0,Arouca,Cursos Tecnológicos e Profissionais,10º ano,10.0,101.0,788.2
2015.0,Arouca,Cursos Tecnológicos e Profissionais,11º ano,15.6,101.0,788.2
2015.0,Arouca,Cursos Tecnológicos e Profissionais,12º ano,16.7,101.0,788.2
2015.0,Arraiolos,Cursos gerais,10º ano,10.7,48.0,870.7
2015.0,Arraiolos,Cursos gerais,11º ano,10.0,48.0,870.7
2015.0,Arraiolos,Cursos gerais,12º ano,35.6,48.0,870.7
2015.0,Arraiolos,Cursos Tecnológicos e Profissionais,10º ano,15.8,48.0,870.7
2015.0,Arraiolos,Cursos Tecnológicos e Profissionais,11º ano,30.8,48.0,870.7
2015.0,Arraiolos,Cursos Tecnológicos e Profissionais,12º ano,15.8,48.0,870.7
2015.0,Arronches,Cursos gerais,10º ano,15.7,30.0,796.2
2015.0,Arronches,Cursos gerais,11º ano,15.7,30.0,796.2
2015.0,Arronches,Cursos gerais,12º ano,15.7,30.0,796.2
2015.0,Arronches,Cursos Tecnológicos e Profissionais,10º ano,15.7,30.0,796.2
2015.0,Arronches,Cursos Tecnológicos e Profissionais,11º ano,15.7,30.0,796.2
2015.0,Arronches,Cursos Tecnológicos e Profissionais,12º ano,15.7,30.0,796.2
2015.0,Arruda dos Vinhos,Cursos gerais,10º ano,11.0,38.0,904.1
2015.0,Arruda dos Vinhos,Cursos gerais,11º ano,10.0,38.0,904.1
2015.0,Arruda dos Vinhos,Cursos gerais,12º ano,35.7,38.0,904.1
2015.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,10º ano,14.0,38.0,904.1
2015.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,11º ano,10.0,38.0,904.1
2015.0,Arruda dos Vinhos,Cursos Tecnológicos e Profissionais,12º ano,32.5,38.0,904.1
2015.0,Aveiro,Cursos gerais,10º ano,12.1,770.0,1124.1
2015.0,Aveiro,Cursos gerais,11º ano,10.5,770.0,1124.1
2015.0,Aveiro,Cursos gerais,12º ano,25.2,770.0,1124.1
2015.0,Aveiro,Cursos Tecnológicos e Profissionais,10º ano,10.0,770.0,1124.1
2015.0,Aveiro,Cursos Tecnológicos e Profissionais,11º ano,10.0,770.0,1124.1
2015.0,Aveiro,Cursos Tecnológicos e Profissionais,12º ano,20.2,770.0,1124.1
2015.0,Avis,Cursos gerais,10º ano,15.8,139.0,840.8
2015.0,Avis,Cursos gerais,11º ano,15.8,139.0,840.8
2015.0,Avis,Cursos gerais,12º ano,15.8,139.0,840.8
2015.0,Avis,Cursos Tecnológicos e Profissionais,10º ano,10.4,139.0,840.8
2015.0,Avis,Cursos Tecnológicos e Profissionais,11º ano,10.9,139.0,840.8
2015.0,Avis,Cursos Tecnológicos e Profissionais,12º ano,13.5,139.0,840.8
2015.0,Azambuja,Cursos gerais,10º ano,30.0,202.0,1121.1
2015.0,Azambuja,Cursos gerais,11º ano,10.0,202.0,1121.1
2015.0,Azambuja,Cursos gerais,12º ano,36.5,202.0,1121.1
2015.0,Azambuja,Cursos Tecnológicos e Profissionais,10º ano,10.0,202.0,1121.1
2015.0,Azambuja,Cursos Tecnológicos e Profissionais,11º ano,10.0,202.0,1121.1
2015.0,Azambuja,Cursos Tecnológicos e Profissionais,12º ano,31.6,202.0,1121.1
2015.0,Baião,Cursos gerais,10º ano,11.9,430.0,736.6
2015.0,Baião,Cursos gerais,11º ano,10.0,430.0,736.6
2015.0,Baião,Cursos gerais,12º ano,38.7,430.0,736.6
2015.0,Baião,Cursos Tecnológicos e Profissionais,10º ano,14.1,430.0,736.6
2015.0,Baião,Cursos Tecnológicos e Profissionais,11º ano,10.0,430.0,736.6
2015.0,Baião,Cursos Tecnológicos e Profissionais,12º ano,34.3,430.0,736.6
2015.0,Barcelos,Cursos gerais,10º ano,10.0,169.0,821.8
2015.0,Barcelos,Cursos gerais,11º ano,10.0,169.0,821.8
2015.0,Barcelos,Cursos gerais,12º ano,28.7,169.0,821.8
2015.0,Barcelos,Cursos Tecnológicos e Profissionais,10º ano,10.0,169.0,821.8
2015.0,Barcelos,Cursos Tecnológicos e Profissionais,11º ano,10.0,169.0,821.8
2015.0,Barcelos,Cursos Tecnológicos e Profissionais,12º ano,19.5,169.0,821.8
2015.0,Barrancos,Cursos gerais,10º ano,15.6,25.0,770.0
2015.0,Barrancos,Cursos gerais,11º ano,15.6,25.0,770.0
2015.0,Barrancos,Cursos gerais,12º ano,15.6,25.0,770.0
2015.0,Barrancos,Cursos Tecnológicos e Profissionais,10º ano,15.6,25.0,770.0
2015.0,Barrancos,Cursos Tecnológicos e Profissionais,11º ano,15.6,25.0,770.0
2015.0,Barrancos,Cursos Tecnológicos e Profissionais,12º ano,15.6,25.0,770.0
2015.0,Barreiro,Cursos gerais,10º ano,17.3,1378.0,1079.7
2015.0,Barreiro,Cursos gerais,11º ano,11.0,1378.0,1079.7
2015.0,Barreiro,Cursos gerais,12º ano,33.8,1378.0,1079.7
2015.0,Barreiro,Cursos Tecnológicos e Profissionais,10º ano,10.0,1378.0,1079.7
2015.0,Barreiro,Cursos Tecnológicos e Profissionais,11º ano,10.0,1378.0,1079.7
2015.0,Barreiro,Cursos Tecnológicos e Profissionais,12º ano,38.7,1378.0,1079.7
2015.0,Batalha,Cursos gerais,10º ano,13.2,48.0,932.7
2015.0,Batalha,Cursos gerais,11º ano,10.3,48.0,932.7
2015.0,Batalha,Cursos gerais,12º ano,26.2,48.0,932.7
